wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6,6;408;204.63;1448;1500;536;1448;35;24;61632672;189688;61440088;42564;14754;42564;251640;42431;14480;64088;
6,6;408;205.542;1448;1500;536;1448;35;24;61661632;189688;61469048;42584;14764;42584;251756;42451;14480;64088;
6,6;404;201.568;1448;1500;536;1448;31;24;61686248;191136;61483528;42601;14773;42601;251876;42471;14480;64088;
6,6;404;202.531;1448;1500;536;1448;24;24;61699280;191136;61483528;42610;14778;42610;251992;42487;14480;64088;
6,6;400;197.093;1448;1500;536;1448;24;24;61723896;191136;61547240;42627;14786;42627;252108;42505;14480;64088;
6,6;360;159.633;1448;1500;536;1448;25;24;61758648;191136;61580544;42651;14796;42651;252224;42528;14480;64088;
6,6;348;145.851;1448;1500;536;1448;26;24;61787608;191136;61606608;42671;14805;42671;252340;42546;14480;64088;
6,6;352;148.975;1448;1500;536;1448;28;24;61822360;191136;61638464;42695;14816;42695;252460;42568;14480;64088;
6,6;356;152.081;1448;1500;536;1448;28;24;61852768;191136;61670320;42716;14827;42716;252576;42590;14480;64088;
6,6;360;156.923;1448;1500;536;1448;29;24;61875936;191136;61692040;42732;14834;42732;252692;42605;14480;64088;
6,6;364;163.238;1448;1500;536;1448;30;24;61909240;191136;61723896;42755;14844;42755;252808;42627;14480;64088;
6,6;388;128.521;1448;1500;536;1448;32;24;62007704;191136;61819464;42823;14872;42823;253192;42693;14480;64088;
6,6;424;176.314;1448;1500;536;1448;33;24;62048248;191136;61858560;42851;14884;42851;253356;42720;14480;64088;
6,6;420;186.262;1448;1500;536;1448;34;24;62083000;191136;61890416;42875;14894;42875;253488;42742;14480;64088;
6,6;424;188.954;1448;1500;536;1448;34;24;62110512;191136;61919376;42894;14903;42894;253608;42762;14480;64088;
6,6;424;195.736;1448;1500;536;1448;34;24;62136576;191136;61943992;42912;14911;42912;253724;42779;14480;64088;
6,6;420;195.117;1448;1500;536;1448;35;24;62169880;191136;61975848;42935;14922;42935;253848;42801;14480;64088;
6,6;424;201.788;1448;1500;536;1448;35;24;62198840;191136;62004808;42955;14928;42955;253968;42821;14480;64088;
6,6;420;201.179;1448;1500;536;1448;27;24;62223456;192584;62004808;42972;14939;42972;254112;42845;14480;64088;
6,6;404;186.21;1448;1500;536;1448;25;24;62262552;192584;62083000;42999;14951;42999;254288;42875;14480;64088;
6,6;376;162.057;1448;1500;536;1448;26;24;62292960;192584;62111960;43020;14957;43020;254408;42895;14480;64088;
6,6;360;148.47;1448;1500;536;1448;27;24;62324816;192584;62142368;43042;14967;43042;254524;42916;14480;64088;
6,6;356;149.681;1448;1500;536;1448;28;24;62355224;192584;62171328;43063;14977;43063;254652;42936;14480;64088;
6,6;360;155.521;1448;1500;536;1448;29;24;62387080;192584;62201736;43085;14984;43085;254768;42957;14480;64088;
6,6;368;159.729;1448;1500;536;1448;30;24;62417488;192584;62230696;43106;14991;43106;254888;42977;14480;64088;
6,6;376;168.788;1448;1500;536;1448;30;24;62449344;192584;62261104;43128;14998;43128;255000;42998;14480;64088;
6,6;380;174.91;1448;1500;536;1448;31;24;62479752;192584;62290064;43149;15004;43149;255116;43018;14480;64088;
6,6;380;177.476;1448;1500;536;1448;32;24;62502920;192584;62313232;43165;15009;43165;255232;43034;14480;64088;
6,6;384;179.68;1448;1500;536;1448;32;24;62534776;192584;62343640;43187;15016;43187;255348;43055;14480;64088;
6,6;384;182.553;1448;1500;536;1448;33;24;62565184;192584;62372600;43208;15024;43208;255464;43075;14480;64088;
6,6;392;187.944;1448;1500;536;1448;34;24;62597040;192584;62403008;43230;15032;43230;255580;43096;14480;64088;
6,6;396;193.043;1448;1500;536;1448;34;24;62624552;192584;62431968;43249;15039;43249;255696;43116;14480;64088;
6,6;400;198.845;1448;1500;536;1448;34;24;62647720;192584;62455136;43265;15044;43265;255812;43132;14480;64088;
6,6;404;200.31;1448;1500;536;1448;35;24;62683920;192584;62488440;43290;15051;43290;255948;43155;14480;64088;
6,6;404;202.15;1448;1500;536;1448;35;24;62715776;192584;62520296;43312;15058;43312;256064;43177;14480;64088;
6,6;408;206.298;1448;1500;536;1448;35;24;62743288;192584;62547808;43331;15065;43331;256180;43196;14480;64088;
6,6;412;209.439;1448;1500;536;1448;35;24;62775144;192584;62579664;43353;15073;43353;256312;43218;14480;64088;
6,6;408;203.617;1448;1500;536;1448;31;24;62799760;194032;62591248;43370;15082;43370;256436;43238;14480;64088;
6,6;404;202.174;1448;1500;536;1448;24;24;62818584;194032;62591248;43383;15088;43383;256552;43258;14480;64088;
6,6;392;189.111;1448;1500;536;1448;24;24;62847544;194032;62666544;43403;15095;43403;256672;43278;14480;64088;
6,6;360;158.172;1448;1500;536;1448;26;24;62880848;194032;62698400;43426;15103;43426;256788;43300;14480;64088;
6,6;352;151.531;1448;1500;536;1448;27;24;62906912;194032;62721568;43444;15108;43444;256904;43316;14480;64088;
6,6;356;151.898;1448;1500;536;1448;28;24;62937320;194032;62751976;43465;15114;43465;257020;43337;14480;64088;
6,6;356;153.688;1448;1500;536;1448;29;24;62972072;194032;62783832;43489;15123;43489;257136;43359;14480;64088;
6,6;360;158.58;1448;1500;536;1448;29;24;62999584;194032;62811344;43508;15132;43508;257268;43378;14480;64088;
6,6;368;165.094;1448;1500;536;1448;30;24;63025648;194032;62837408;43526;15141;43526;257384;43396;14480;64088;
6,6;372;169.729;1448;1500;536;1448;31;24;63057504;194032;62867816;43548;15149;43548;257500;43417;14480;64088;
6,6;372;169.276;1448;1500;536;1448;31;24;63087912;194032;62896776;43569;15158;43569;257616;43437;14480;64088;
6,6;380;176.306;1448;1500;536;1448;32;24;63119768;194032;62927184;43591;15165;43591;257732;43458;14480;64088;
6,6;384;183.468;1448;1500;536;1448;33;24;63150176;194032;62956144;43612;15172;43612;257848;43478;14480;64088;
6,6;388;187.486;1448;1500;536;1448;33;24;63176240;194032;62982208;43630;15177;43630;257964;43496;14480;64088;
6,6;396;192.43;1448;1500;536;1448;34;24;63203752;194032;63009720;43649;15183;43649;258080;43515;14480;64088;
6,6;396;192.821;1448;1500;536;1448;34;24;63232712;194032;63038680;43669;15190;43669;258196;43535;14480;64088;
6,6;396;195.683;1448;1500;536;1448;35;24;63266016;194032;63069088;43692;15197;43692;258312;43556;14480;64088;
6,6;404;200.142;1448;1500;536;1448;35;24;63297872;194032;63100944;43714;15204;43714;258436;43578;14480;64088;
6,6;404;202.335;1448;1500;536;1448;33;24;63322488;195480;63112528;43731;15210;43731;258552;43596;14480;64088;
6,6;408;204.161;1448;1500;536;1448;24;24;63338416;195480;63112528;43742;15217;43742;258664;43616;14480;64088;
6,6;404;200.405;1448;1500;536;1448;23;24;63361584;196928;63112528;43758;15223;43758;258780;43632;14480;64088;
6,6;364;162.054;1448;1500;536;1448;24;24;63393440;196928;63209544;43780;15231;43780;258896;43653;14480;64088;
6,6;344;143.055;1448;1500;536;1448;25;24;63425296;196928;63239952;43802;15242;43802;259012;43674;14480;64088;
6,6;348;144.665;1448;1500;536;1448;26;24;63451360;196928;63264568;43820;15249;43820;259128;43691;14480;64088;
6,6;348;147.214;1448;1500;536;1448;27;24;63484664;196928;63296424;43843;15256;43843;259244;43713;14480;64088;
6,6;356;153.857;1448;1500;536;1448;28;24;63516520;196928;63326832;43865;15262;43865;259364;43734;14480;64088;
6,6;360;158.042;1448;1500;536;1448;29;24;63541136;196928;63350000;43882;15268;43882;259476;43750;14480;64088;
6,6;368;164.163;1448;1500;536;1448;30;24;63572992;196928;63380408;43904;15275;43904;259592;43771;14480;64088;
6,6;372;171.641;1448;1500;536;1448;31;24;63614984;196928;63420952;43933;15286;43933;259752;43799;14480;64088;
6,6;376;172.699;1448;1500;536;1448;31;24;63638152;196928;63445568;43949;15292;43949;259868;43816;14480;64088;
6,6;380;179.277;1448;1500;536;1448;32;24;63671456;196928;63477424;43972;15299;43972;259984;43838;14480;64088;
6,6;384;182.539;1448;1500;536;1448;33;24;63700416;196928;63503488;43992;15304;43992;260100;43856;14480;64088;
6,6;388;186.258;1448;1500;536;1448;33;24;63733720;196928;63536792;44015;15311;44015;260236;43879;14480;64088;
6,6;388;187.796;1448;1500;536;1448;34;24;63762680;196928;63565752;44035;15318;44035;260352;43899;14480;64088;
6,6;396;194.513;1448;1500;536;1448;34;24;63793088;196928;63596160;44056;15324;44056;260468;43920;14480;64088;
6,6;396;194.405;1448;1500;536;1448;35;24;63819152;196928;63619328;44074;15331;44074;260584;43936;14480;64088;
6,6;400;196.045;1448;1500;536;1448;35;24;63849560;196928;63649736;44095;15338;44095;260700;43957;14480;64088;
6,6;408;204.403;1448;1500;536;1448;35;24;63878520;196928;63678696;44115;15345;44115;260816;43977;14480;64088;
6,6;408;206.262;1448;1500;536;1448;33;24;63906032;198376;63698968;44134;15352;44134;260932;43997;14480;64088;
6,6;404;202.522;1448;1500;536;1448;26;24;63924856;198376;63698968;44147;15360;44147;261048;44017;14480;64088;
6,6;400;197.738;1448;1500;536;1448;24;24;63949472;198376;63764128;44164;15367;44164;261164;44036;14480;64088;
6,6;376;173.152;1448;1500;536;1448;25;24;63975536;198376;63790192;44182;15373;44182;261280;44054;14480;64088;
6,6;360;156.871;1448;1500;536;1448;26;24;64007392;198376;63819152;44204;15379;44204;261396;44074;14480;64088;
6,6;356;153.414;1448;1500;536;1448;27;24;64039248;198376;63851008;44226;15386;44226;261512;44096;14480;64088;
6,6;356;155.338;1448;1500;536;1448;28;24;64066760;198376;63877072;44245;15391;44245;261624;44114;14480;64088;
6,6;360;157.205;1448;1500;536;1448;29;24;64095720;198376;63904584;44265;15398;44265;261740;44133;14480;64088;
6,6;364;160.858;1448;1500;536;1448;30;24;64126128;198376;63933544;44286;15404;44286;261856;44153;14480;64088;
6,6;368;165.859;1448;1500;536;1448;30;24;64155088;198376;63961056;44306;15410;44306;261972;44172;14480;64088;
6,6;376;174.178;1448;1500;536;1448;31;24;64185496;198376;63990016;44327;15416;44327;262088;44192;14480;64088;
6,6;380;176.207;1448;1500;536;1448;32;24;64214456;198376;64018976;44347;15423;44347;262204;44212;14480;64088;
6,6;380;179.353;1448;1500;536;1448;32;24;64241968;198376;64046488;44366;15430;44366;262320;44231;14480;64088;
6,6;388;185.907;1448;1500;536;1448;33;24;64273824;198376;64075448;44388;15436;44388;262440;44251;14480;64088;
6,6;392;188.975;1448;1500;536;1448;34;24;64302784;198376;64102960;44408;15443;44408;262556;44270;14480;64088;
6,6;396;194.781;1448;1500;536;1448;34;24;64330296;198376;64131920;44427;15449;44427;262672;44290;14480;64088;
6,6;400;197.511;1448;1500;536;1448;35;24;64362152;198376;64162328;44449;15455;44449;262788;44311;14480;64088;
6,6;400;198.767;1448;1500;536;1448;35;24;64386768;198376;64185496;44466;15460;44466;262904;44327;14480;64088;
6,6;400;198.557;1448;1500;536;1448;35;24;64418624;198376;64217352;44488;15468;44488;263020;44349;14480;64088;
6,6;400;199.372;1448;1500;536;1448;29;24;64440344;199824;64220248;44503;15476;44503;263140;44369;14480;64088;
6,6;400;198.807;1448;1500;536;1448;24;24;64459168;199824;64273824;44516;15482;44516;263260;44388;14480;64088;
6,6;376;172.212;1448;1500;536;1448;25;24;64491024;199824;64304232;44538;15490;44538;263376;44409;14480;64088;
6,6;356;153.747;1448;1500;536;1448;26;24;64521432;199824;64333192;44559;15497;44559;263500;44429;14480;64088;
6,6;356;152.154;1448;1500;536;1448;27;24;64553288;199824;64363600;44581;15503;44581;263616;44450;14480;64088;
6,6;352;151.728;1448;1500;536;1448;28;24;64583696;199824;64392560;44602;15511;44602;263732;44470;14480;64088;
6,6;360;157.925;1448;1500;536;1448;29;24;64612656;199824;64420072;44622;15518;44622;263848;44489;14480;64088;
6,6;360;159.156;1448;1500;536;1448;30;24;64643064;199824;64449032;44643;15525;44643;263964;44509;14480;64088;
6,6;372;168.398;1448;1500;536;1448;30;24;64672024;199824;64477992;44663;15531;44663;264080;44529;14480;64088;
6,6;376;173.489;1448;1500;536;1448;31;24;64702432;199824;64505504;44684;15537;44684;264196;44548;14480;64088;
6,6;380;177.615;1448;1500;536;1448;32;24;64731392;199824;64534464;44704;15543;44704;264312;44568;14480;64088;
6,6;384;183.235;1448;1500;536;1448;32;24;64760352;199824;64561976;44724;15549;44724;264432;44587;14480;64088;
6,6;384;183.872;1448;1500;536;1448;33;24;64790760;199824;64590936;44745;15555;44745;264548;44607;14480;64088;
6,6;388;186.16;1448;1500;536;1448;33;24;64813928;199824;64615552;44761;15561;44761;264664;44624;14480;64088;
6,6;396;192.305;1448;1500;536;1448;34;24;64847232;199824;64647408;44784;15568;44784;264780;44646;14480;64088;
6,6;396;193.32;1448;1500;536;1448;35;24;64879088;199824;64676368;44806;15575;44806;264896;44666;14480;64088;
6,6;396;195.916;1448;1500;536;1448;35;24;64903704;199824;64700984;44823;15581;44823;265012;44683;14480;64088;
6,6;404;200.625;1448;1500;536;1448;35;24;64935560;199824;64732840;44845;15588;44845;265128;44705;14480;64088;
6,6;404;200.942;1448;1500;536;1448;30;24;64958728;201272;64741528;44861;15595;44861;265244;44725;14480;64088;
6,6;404;201.323;1448;1500;536;1448;24;24;64979000;201272;64792208;44875;15601;44875;265364;44746;14480;64088;
6,6;380;179.772;1448;1500;536;1448;25;24;65010856;201272;64822616;44897;15609;44897;265484;44767;14480;64088;
6,6;364;162.851;1448;1500;536;1448;26;24;65035472;201272;64845784;44914;15614;44914;265600;44783;14480;64088;
6,6;352;149.544;1448;1500;536;1448;27;24;65067328;201272;64876192;44936;15623;44936;265720;44804;14480;64088;
6,6;352;150.684;1448;1500;536;1448;28;24;65097736;201272;64905152;44957;15630;44957;265836;44824;14480;64088;
6,6;360;156.332;1448;1500;536;1448;29;24;65129592;201272;64934112;44979;15637;44979;265960;44844;14480;64088;
6,6;360;159.516;1448;1500;536;1448;30;24;65160000;201272;64964520;45000;15644;45000;266076;44865;14480;64088;
6,6;368;167.339;1448;1500;536;1448;30;24;65188960;201272;64993480;45020;15650;45020;266196;44885;14480;64088;
6,6;376;173.043;1448;1500;536;1448;31;24;65217920;201272;65020992;45040;15656;45040;266316;44904;14480;64088;
6,6;388;184.572;1448;1500;536;1448;32;24;65262808;201272;65064432;45071;15665;45071;266492;44934;14480;64088;
6,6;384;180.751;1448;1500;536;1448;33;24;65301904;201272;65100632;45098;15674;45098;266636;44959;14480;64088;
6,6;388;184.41;1448;1500;536;1448;33;24;65330864;201272;65129592;45118;15681;45118;266756;44979;14480;64088;
6,6;396;192.146;1448;1500;536;1448;34;24;65361272;201272;65160000;45139;15688;45139;266872;45000;14480;64088;
6,6;400;196.604;1448;1500;536;1448;34;24;65390232;201272;65188960;45159;15694;45159;266988;45020;14480;64088;
6,6;400;198.886;1448;1500;536;1448;35;24;65420640;201272;65216472;45180;15701;45180;267108;45039;14480;64088;
6,6;400;198.504;1448;1500;536;1448;35;24;65452496;201272;65248328;45202;15709;45202;267228;45061;14480;64088;
6,6;400;199.502;1448;1500;536;1448;31;24;65477112;202720;65262808;45219;15717;45219;267348;45081;14480;64088;
6,6;404;203.184;1448;1500;536;1448;24;24;65495936;202720;65262808;45232;15723;45232;267464;45101;14480;64088;
6,6;400;198.77;1448;1500;536;1448;24;24;65517656;202720;65327968;45247;15730;45247;267584;45116;14480;64088;
6,6;364;160.795;1448;1500;536;1448;25;24;65552408;202720;65362720;45271;15739;45271;267704;45140;14480;64088;
6,6;352;149.484;1448;1500;536;1448;26;24;65581368;202720;65388784;45291;15746;45291;267820;45158;14480;64088;
6,6;356;152.385;1448;1500;536;1448;28;24;65613224;202720;65417744;45313;15752;45313;267936;45178;14480;64088;
6,6;356;153.664;1448;1500;536;1448;28;24;65637840;202720;65443808;45330;15758;45330;268052;45196;14480;64088;
6,6;360;159.662;1448;1500;536;1448;29;24;65669696;202720;65474216;45352;15764;45352;268168;45217;14480;64088;
6,6;368;164.478;1448;1500;536;1448;30;24;65700104;202720;65503176;45373;15770;45373;268284;45237;14480;64088;
6,6;372;169.673;1448;1500;536;1448;31;24;65731960;202720;65533584;45395;15777;45395;268404;45258;14480;64088;
6,6;376;173.98;1448;1500;536;1448;31;24;65762368;202720;65562544;45416;15784;45416;268524;45278;14480;64088;
6,6;380;176.814;1448;1500;536;1448;32;24;65794224;202720;65592952;45438;15792;45438;268644;45299;14480;64088;
6,6;384;183.256;1448;1500;536;1448;33;24;65821736;202720;65619016;45457;15797;45457;268760;45317;14480;64088;
6,6;388;187.239;1448;1500;536;1448;33;24;65853592;202720;65650872;45479;15804;45479;268876;45339;14480;64088;
6,6;392;190.568;1448;1500;536;1448;34;24;65881104;202720;65678384;45498;15810;45498;268992;45358;14480;64088;
6,6;396;193.765;1448;1500;536;1448;34;24;65910064;202720;65707344;45518;15817;45518;269108;45378;14480;64088;
6,6;396;194.355;1448;1500;536;1448;35;24;65940472;202720;65734856;45539;15824;45539;269232;45397;14480;64088;
6,6;400;197.458;1448;1500;536;1448;35;24;65969432;202720;65763816;45559;15830;45559;269348;45417;14480;64088;
6,6;400;199.415;1448;1500;536;1448;32;24;65998392;204168;65784088;45579;15839;45579;269468;45439;14480;64088;
6,6;400;199.903;1448;1500;536;1448;24;24;66015768;204168;65784088;45591;15846;45591;269584;45459;14480;64088;
6,6;400;197.04;1448;1500;536;1448;24;24;66037488;204168;65847800;45606;15853;45606;269700;45475;14480;64088;
6,6;372;169.477;1448;1500;536;1448;25;24;66069344;204168;65878208;45628;15860;45628;269816;45496;14480;64088;
6,6;356;154.407;1448;1500;536;1448;26;24;66098304;204168;65904272;45648;15866;45648;269932;45514;14480;64088;
6,6;352;150.365;1448;1500;536;1448;27;24;66127264;204168;65933232;45668;15873;45668;270052;45534;14480;64088;
6,6;356;155.687;1448;1500;536;1448;28;24;66157672;204168;65962192;45689;15879;45689;270168;45554;14480;64088;
6,6;360;158.813;1448;1500;536;1448;29;24;66189528;204168;65992600;45711;15886;45711;270284;45575;14480;64088;
6,6;368;164.272;1448;1500;536;1448;30;24;66219936;204168;66021560;45732;15893;45732;270404;45595;14480;64088;
6,6;368;165.265;1448;1500;536;1448;31;24;66251792;204168;66051968;45754;15901;45754;270520;45616;14480;64088;
6,6;376;173.215;1448;1500;536;1448;31;24;66282200;204168;66080928;45775;15907;45775;270636;45636;14480;64088;
6,6;380;176.534;1448;1500;536;1448;32;24;66305368;204168;66104096;45791;15912;45791;270752;45652;14480;64088;
6,6;384;181.884;1448;1500;536;1448;32;24;66335776;204168;66134504;45812;15918;45812;270868;45673;14480;64088;
6,6;388;185.79;1448;1500;536;1448;33;24;66367632;204168;66163464;45834;15925;45834;270988;45693;14480;64088;
6,6;392;191.501;1448;1500;536;1448;34;24;66396592;204168;66190976;45854;15932;45854;271104;45712;14480;64088;
6,6;396;193.306;1448;1500;536;1448;34;24;66427000;204168;66222832;45875;15940;45875;271224;45734;14480;64088;
6,6;396;194.122;1448;1500;536;1448;35;24;66455960;204168;66250344;45895;15947;45895;271340;45753;14480;64088;
6,6;400;197.466;1448;1500;536;1448;35;24;66486368;204168;66279304;45916;15953;45916;271456;45773;14480;64088;
6,6;472;196.285;1448;1500;536;1448;24;24;66554424;205616;66361840;45963;15971;45963;271796;45830;14480;64088;
6,6;416;157.561;1448;1500;536;1448;26;24;66603656;205616;66408176;45997;15981;45997;271980;45862;14480;64088;
6,6;396;150.965;1448;1500;536;1448;27;24;66632616;205616;66437136;46017;15988;46017;272104;45882;14480;64088;
6,6;388;152.851;1448;1500;536;1448;28;24;66663024;205616;66466096;46038;15996;46038;272228;45902;14480;64088;
6,6;384;158.075;1448;1500;536;1448;29;24;66715152;205616;66516776;46074;16007;46074;272428;45937;14480;64088;
6,6;380;161.104;1448;1500;536;1448;30;24;66745560;205616;66545736;46095;16014;46095;272552;45957;14480;64088;
6,6;388;169.415;1448;1500;536;1448;31;24;66774520;205616;66573248;46115;16019;46115;272672;45976;14480;64088;
6,6;388;171.348;1448;1500;536;1448;31;24;66804928;205616;66602208;46136;16026;46136;272788;45996;14480;64088;
6,6;388;175.437;1448;1500;536;1448;32;24;66836784;205616;66632616;46158;16033;46158;272904;46017;14480;64088;
6,6;396;182.264;1448;1500;536;1448;33;24;66867192;205616;66661576;46179;16041;46179;273020;46037;14480;64088;
6,6;400;188.961;1448;1500;536;1448;33;24;66896152;205616;66690536;46199;16047;46199;273136;46057;14480;64088;
6,6;400;193.26;1448;1500;536;1448;34;24;66926560;205616;66720944;46220;16053;46220;273256;46078;14480;64088;
6,6;404;195.185;1448;1500;536;1448;34;24;66955520;205616;66749904;46240;16060;46240;273388;46098;14480;64088;
6,6;404;197.566;1448;1500;536;1448;35;24;66985928;205616;66777416;46261;16067;46261;273504;46117;14480;64088;
6,6;404;198.722;1448;1500;536;1448;35;24;67017784;205616;66809272;46283;16074;46283;273636;46139;14480;64088;
6,6;408;201.046;1448;1500;536;1448;31;24;67045296;207064;66826648;46302;16083;46302;273756;46161;14480;64088;
6,6;408;202.591;1448;1500;536;1448;24;24;67061224;207064;66826648;46313;16089;46313;273872;46179;14480;64088;
6,6;400;195.147;1448;1500;536;1448;24;24;67090184;207064;66896152;46333;16097;46333;273992;46199;14480;64088;
6,6;376;171.23;1448;1500;536;1448;25;24;67123488;207064;66928008;46356;16103;46356;274108;46221;14480;64088;
6,6;356;154.647;1448;1500;536;1448;27;24;67152448;207064;66955520;46376;16110;46376;274228;46240;14480;64088;
6,6;356;153.313;1448;1500;536;1448;28;24;67182856;207064;66984480;46397;16116;46397;274344;46260;14480;64088;
6,6;356;154.831;1448;1500;536;1448;28;24;67208920;207064;67010544;46415;16122;46415;274460;46278;14480;64088;
6,6;360;157.343;1448;1500;536;1448;29;24;67240776;207064;67039504;46437;16129;46437;274576;46298;14480;64088;
6,6;368;165.849;1448;1500;536;1448;30;24;67271184;207064;67068464;46458;16135;46458;274692;46318;14480;64088;
6,6;376;173.191;1448;1500;536;1448;31;24;67300144;207064;67097424;46478;16142;46478;274816;46338;14480;64088;
6,6;384;180.525;1448;1500;536;1448;31;24;67330552;207064;67126384;46499;16148;46499;274932;46358;14480;64088;
6,6;388;184.852;1448;1500;536;1448;32;24;67365304;207064;67159688;46523;16158;46523;275068;46381;14480;64088;
6,6;388;186.001;1448;1500;536;1448;33;24;67395712;207064;67188648;46544;16165;46544;275184;46401;14480;64088;
6,6;392;190.109;1448;1500;536;1448;33;24;67421776;207064;67214712;46562;16170;46562;275300;46419;14480;64088;
6,6;396;195.671;1448;1500;536;1448;34;24;67452184;207064;67245120;46583;16177;46583;275424;46440;14480;64088;
6,6;400;197.646;1448;1500;536;1448;34;24;67481144;207064;67274080;46603;16184;46603;275536;46460;14480;64088;
6,6;404;201.2;1448;1500;536;1448;35;24;67514448;207064;67304488;46626;16190;46626;275652;46481;14480;64088;
6,6;404;200.688;1448;1500;536;1448;35;24;67537616;207064;67327656;46642;16195;46642;275768;46497;14480;64088;
6,6;404;201.787;1448;1500;536;1448;33;24;67568024;208512;67347928;46663;16203;46663;275888;46519;14480;64088;
6,6;404;200.784;1448;1500;536;1448;24;24;67583952;208512;67347928;46674;16209;46674;276008;46539;14480;64088;
6,6;400;197.969;1448;1500;536;1448;23;24;67607120;209960;67347928;46690;16215;46690;276124;46555;14480;64088;
6,6;356;155.776;1448;1500;536;1448;24;24;67641872;209960;67444944;46714;16224;46714;276240;46578;14480;64088;
6,6;344;143.802;1448;1500;536;1448;25;24;67667936;209960;67469560;46732;16233;46732;276356;46595;14480;64088;
6,6;344;142.342;1448;1500;536;1448;26;24;67705584;209960;67505760;46758;16243;46758;276480;46620;14480;64088;
6,6;352;148.284;1448;1500;536;1448;27;24;67735992;209960;67534720;46779;16249;46779;276596;46640;14480;64088;
6,6;356;154.072;1448;1500;536;1448;28;24;67762056;209960;67559336;46797;16254;46797;276712;46657;14480;64088;
6,6;360;159.542;1448;1500;536;1448;29;24;67792464;209960;67588296;46818;16260;46818;276824;46677;14480;64088;
6,6;368;164.23;1448;1500;536;1448;30;24;67821424;209960;67615808;46838;16268;46838;276944;46696;14480;64088;
6,6;372;169.399;1448;1500;536;1448;30;24;67848936;209960;67644768;46857;16274;46857;277060;46716;14480;64088;
6,6;376;175.17;1448;1500;536;1448;31;24;67880792;209960;67673728;46879;16280;46879;277176;46736;14480;64088;
6,6;380;177.781;1448;1500;536;1448;32;24;67908304;209960;67701240;46898;16286;46898;277292;46755;14480;64088;
6,6;380;177.959;1448;1500;536;1448;33;24;67943056;209960;67733096;46922;16294;46922;277408;46777;14480;64088;
6,6;384;182.364;1448;1500;536;1448;33;24;67967672;209960;67757712;46939;16300;46939;277524;46794;14480;64088;
6,6;392;188.612;1448;1500;536;1448;34;24;67996632;209960;67786672;46959;16306;46959;277640;46814;14480;64088;
6,6;392;189.605;1448;1500;536;1448;34;24;68025592;209960;67814184;46979;16313;46979;277760;46833;14480;64088;
6,6;396;192.832;1448;1500;536;1448;35;24;68056000;209960;67843144;47000;16319;47000;277876;46853;14480;64088;
6,6;400;198.944;1448;1500;536;1448;35;24;68082064;209960;67869208;47018;16324;47018;277992;46871;14480;64088;
6,6;404;200.368;1448;1500;536;1448;35;24;68112472;209960;67899616;47039;16332;47039;278108;46892;14480;64088;
6,6;404;203.251;1448;1500;536;1448;35;24;68141432;209960;67928576;47059;16338;47059;278224;46912;14480;64088;
6,6;408;204.047;1448;1500;536;1448;29;24;68166048;211408;67934368;47076;16346;47076;278348;46934;14480;64088;
6,6;400;198.014;1448;1500;536;1448;24;24;68196456;211408;67999528;47097;16356;47097;278508;46961;14480;64088;
6,6;380;179.59;1448;1500;536;1448;25;24;68225416;211408;68027040;47117;16361;47117;278628;46980;14480;64088;
6,6;360;157.273;1448;1500;536;1448;26;24;68258720;211408;68058896;47140;16368;47140;278744;47002;14480;64088;
6,6;356;153.883;1448;1500;536;1448;27;24;68284784;211408;68083512;47158;16373;47158;278860;47019;14480;64088;
6,6;356;155.769;1448;1500;536;1448;28;24;68315192;211408;68112472;47179;16379;47179;278976;47039;14480;64088;
6,6;360;157;1448;1500;536;1448;29;24;68347048;211408;68142880;47201;16386;47201;279092;47060;14480;64088;
6,6;360;159.78;1448;1500;536;1448;30;24;68374560;211408;68168944;47220;16392;47220;279208;47078;14480;64088;
6,6;368;164.79;1448;1500;536;1448;31;24;68409312;211408;68202248;47244;16400;47244;279328;47101;14480;64088;
6,6;372;168.577;1448;1500;536;1448;31;24;68439720;211408;68231208;47265;16407;47265;279444;47121;14480;64088;
6,6;376;173.997;1448;1500;536;1448;32;24;68462888;211408;68254376;47281;16412;47281;279560;47137;14480;64088;
6,6;384;180.604;1448;1500;536;1448;33;24;68499088;211408;68287680;47306;16419;47306;279680;47160;14480;64088;
6,6;388;185.243;1448;1500;536;1448;33;24;68525152;211408;68313744;47324;16425;47324;279796;47178;14480;64088;
6,6;396;193.144;1448;1500;536;1448;34;24;68554112;211408;68341256;47344;16431;47344;279912;47197;14480;64088;
6,6;396;194.156;1448;1500;536;1448;34;24;68584520;211408;68373112;47365;16439;47365;280028;47219;14480;64088;
6,6;396;194.437;1448;1500;536;1448;35;24;68613480;211408;68400624;47385;16446;47385;280144;47238;14480;64088;
6,6;396;195.976;1448;1500;536;1448;35;24;68640992;211408;68426688;47404;16452;47404;280260;47256;14480;64088;
6,6;400;196.189;1448;1500;536;1448;30;24;68664160;212856;68439720;47420;16460;47420;280380;47276;14480;64088;
6,6;404;200.065;1448;1500;536;1448;24;24;68684432;212856;68439720;47434;16467;47434;280496;47296;14480;64088;
6,6;396;193.346;1448;1500;536;1448;24;24;68710496;212856;68510672;47452;16473;47452;280612;47314;14480;64088;
