rto,rtt,cwnd,ssthresh,bytes_acked,segs_out,segs_in,data_segs_out,lastrcv,loss_ratio,tcp_type,timestamp
0.0010683760683760685,0.005223579975549532,0.38636363636363635,0.0001893939393939394,0.3572935150923238,0.3572719957599082,0.3596286146591369,0.3572712663089369,0.34953190252048383,0.0012734691598806549,0.0,0.3486140724946695
0.0010683760683760685,0.004161566325985987,0.13636363636363635,7.102272727272727e-05,0.35876079251321696,0.3587190292278062,0.36114168445165507,0.35871830141911587,0.35062028417965235,0.0010751026481568525,0.0,0.34968017057569295
0.0010683760683760685,0.004877626886476739,0.25,0.00014204545454545454,0.35932477727187273,0.35928989811749457,0.3617404526289898,0.35928917095670015,0.35134187054927263,0.0011129890060263702,0.0,0.35074626865671643
0.004273504273504274,0.013129075565037228,0.06818181818181818,4.734848484848485e-05,0.3597053523529169,0.3596712339960936,0.3621528821619258,0.3596705072680885,0.3521141413589032,0.0013877857668284858,0.0,0.35181236673773986
0.0010683760683760685,0.003934047627766942,0.3409090909090909,0.00033143939393939396,0.36124370102388453,0.36121360143364134,0.3636957661375477,0.36121287645611455,0.3533252327149387,0.0011253906921363075,0.0,0.35287846481876334
0.0010683760683760685,0.003401872042549113,0.18181818181818182,0.00011837121212121212,0.3618248804398164,0.3617912798925904,0.3642945343148825,0.36179055557068796,0.35412951474983895,0.0012672903133402955,0.0,0.35394456289978676
0.0010683760683760685,0.0032826584780713277,0.29545454545454547,0.00014204545454545454,0.3630124581023518,0.362980684656792,0.3654895861542934,0.36297996168478014,0.35512719793741004,0.001114884473510197,0.0,0.35501066098081024
0.0010683760683760685,0.00282450438713709,0.18181818181818182,0.00016571969696969698,0.3637185853611566,0.36368661000348423,0.36622251815559526,0.3636858878326478,0.35603418265338377,0.00128747260765015,0.0,0.35607675906183367
0.002136752136752137,0.007403707775607348,0.8636363636363636,0.0001893939393939394,0.3654632699194373,0.36545369322663496,0.36792192659251216,0.3654529730613134,0.3572399388052077,0.0009601216909597025,0.0,0.35714285714285715
0.002136752136752137,0.007394357692118894,0.18181818181818182,0.00016571969696969698,0.367144907401039,0.3671038788441437,0.36954183054115225,0.36710316055166653,0.35841101612965615,0.0010208284222869449,0.0,0.3582089552238806
0.0010683760683760685,0.004007289948426498,0.022727272727272728,2.3674242424242424e-05,0.36830382730144756,0.3682615056184621,0.37068719207539014,0.3682607886398097,0.3593913599035395,0.000985560626066286,0.0,0.35927505330490406
0.0010683760683760685,0.005574987279990588,0.11363636363636363,0.00011837121212121212,0.36948223448010237,0.3694497754544536,0.37190957358264615,0.3694490598244037,0.3605370950079828,0.0009760567760851018,0.0,0.3603411513859275
0.0010683760683760685,0.005640437864409768,0.3181818181818182,0.00014204545454545454,0.3701883617389072,0.37015116108830537,0.3726176604313615,0.3701504462542787,0.3613853924776288,0.000939175182132359,1.0,0.36140724946695096
0.0010683760683760685,0.005348247755395586,0.13636363636363635,9.46969696969697e-05,0.37079475998551065,0.37075267303966686,0.37325369633757605,0.37075195888831386,0.3621616646904181,0.0011054226030040317,1.0,0.3624733475479744
0.0010683760683760685,0.0035912112331903043,0.1590909090909091,0.00011837121212121212,0.3713931340587186,0.37137007398597,0.37388724772853194,0.37136936053532354,0.36303130297691055,0.0012663755800611906,1.0,0.36353944562899787
0.002136752136752137,0.006070541704878643,0.25,7.102272727272727e-05,0.3717851722446135,0.3717582194338297,0.3742996772614679,0.371757506423701,0.3637742301633773,0.0013919208253947186,1.0,0.3646055437100213
0.0010683760683760685,0.0054908365285945065,0.38636363636363635,0.00026041666666666666,0.3726414661769628,0.37262189980172805,0.37517174211725424,0.37262118777181563,0.3647705795498955,0.001409334876058143,1.0,0.3656716417910448
0.0010683760683760685,0.004701533647444193,0.18181818181818182,0.00011837121212121212,0.3734931748673719,0.37346969117468476,0.37605622954933376,0.3734689801069558,0.36572958250693244,0.001603280732883432,1.0,0.36673773987206826
0.0010683760683760685,0.0047638675373672225,0.06818181818181818,7.102272727272727e-05,0.3744629535377434,0.37443551508149353,0.377042582107018,0.37443480510990657,0.36673126709766224,0.0016582491162740521,1.0,0.3678038379530917
0.0010683760683760685,0.0035693943717172464,0.3409090909090909,0.00016571969696969698,0.37569752993016675,0.37568734089725153,0.3782823552210846,0.37568663234639865,0.36808507516635836,0.0015937111340867645,1.0,0.36886993603411516
0.0010683760683760685,0.0034875811411932724,0.2727272727272727,0.0002840909090909091,0.376583627935128,0.37656918011651175,0.3791742961989401,0.3765684725664842,0.36906675274129463,0.0017073754495251752,1.0,0.3699360341151386
0.0010683760683760685,0.004648549841009622,0.11363636363636363,7.102272727272727e-05,0.3774731648715444,0.3774578289050326,0.3801109584514513,0.3774571223635588,0.36998707546779735,0.0017504679346659864,1.0,0.37100213219616207
0.0010683760683760685,0.004024431768155329,0.45454545454545453,0.0001893939393939394,0.3783030936627371,0.3782988107087286,0.3809333330020646,0.37829810512170986,0.3708793883721892,0.0017395721556200032,1.0,0.3720682302771855
0.002136752136752137,0.008859983278934029,0.38636363636363635,0.0003787878787878788,0.3797761026360556,0.37976173317156825,0.3824190731267376,0.3797610292448633,0.37197710663872796,0.0015795347464987266,1.0,0.373134328358209
0.0010683760683760685,0.004043131935132237,0.29545454545454547,0.00023674242424242425,0.38134654800060525,0.3813404183118397,0.38399674031598063,0.3813397161768311,0.37330824008952473,0.0014878979726314987,1.0,0.3742004264392324
0.0010683760683760685,0.004736596460525896,0.29545454545454547,0.0002130681818181818,0.38254902769944654,0.3825241484349907,0.38518682312487423,0.3825234476434324,0.3743886189423758,0.0014113603551085948,1.0,0.3752665245202559
0.0010683760683760685,0.00450751941505878,0.20454545454545456,0.00014204545454545454,0.3836540710070567,0.3836238938705932,0.3862998859607496,0.3836231943271684,0.3753489557004656,0.0013596708402585516,1.0,0.3763326226012793
0.0010683760683760685,0.004177149798466746,0.20454545454545456,0.0002130681818181818,0.3847556753832116,0.3847247742344058,0.3873955571898145,0.3847240759404026,0.3764920232028031,0.0013746842601138412,0.0,0.3773987206823028
0.0010683760683760685,0.00442492701091077,0.29545454545454547,0.00014204545454545454,0.3853700978032106,0.38535125460638986,0.38803904664180494,0.3853505570233977,0.3773309840650788,0.0015600640121666168,0.0,0.3784648187633262
0.0010683760683760685,0.005618621002936704,0.29545454545454547,4.734848484848485e-05,0.38607393244104526,0.38605604502487195,0.38876204058207225,0.38605534824176724,0.37814727030945516,0.0016224150644028766,0.0,0.3795309168443497
0.0010683760683760685,0.0037462667843738283,0.4318181818181818,0.0,0.3868236194982828,0.3868141770692295,0.38955708546484036,0.3868134811465512,0.37901690859594767,0.0016359475926648328,0.0,0.3805970149253731
