wscale;rto;rtt;mss;pmtu;rcvmss;advmss;cwnd;ssthresh;bytes_sent;bytes_retrans;bytes_acked;segs_out;segs_in;data_segs_out;lastrcv;delivered;rcv_space;rcv_ssthresh;
6.6;388;184.641;1448;1500;536;1448;33;18;17911760;63712;17836464;12370;4323;12370;73092;12318;14480;64088;
6.6;384;182.888;1448;1500;536;1448;33;18;17937824;63712;17862528;12388;4329;12388;73208;12336;14480;64088;
6.6;392;189.36;1448;1500;536;1448;34;18;17969680;63712;17892936;12410;4335;12410;73324;12357;14480;64088;
6.6;396;193.532;1448;1500;536;1448;35;18;17997192;63712;17919000;12429;4341;12429;73444;12375;14480;64088;
6.6;404;201.089;1448;1500;536;1448;35;18;18026152;63712;17949408;12449;4347;12449;73556;12396;14480;64088;
6.6;404;202.94;1448;1500;536;1448;36;18;18056560;63712;17978368;12470;4354;12470;73676;12416;14480;64088;
6.6;408;205.614;1448;1500;536;1448;36;18;18085520;63712;18007328;12490;4361;12490;73792;12436;14480;64088;
6.6;412;210.325;1448;1500;536;1448;37;18;18118824;63712;18037736;12513;4367;12513;73908;12457;14480;64088;
6.6;408;207.577;1448;1500;536;1448;37;18;18141992;63712;18060904;12529;4374;12529;74024;12473;14480;64088;
6.6;404;202.58;1448;1500;536;1448;26;18;18159368;68056;18066696;12541;4382;12541;74140;12493;14480;64088;
6.6;404;200.463;1448;1500;536;1448;18;18;18176744;68056;18120272;12553;4391;12553;74260;12514;14480;64088;
6.6;328;124.988;1448;1500;536;1448;19;18;18208600;68056;18150680;12575;4406;12575;74376;12535;14480;64088;
6.6;320;119.003;1448;1500;536;1448;20;18;18237560;68056;18176744;12595;4411;12595;74492;12553;14480;64088;
6.6;352;78.635;1448;1500;536;1448;22;18;18328784;68056;18265072;12658;4429;12658;74840;12614;14480;64088;
6.6;380;125.917;1448;1500;536;1448;24;18;18395392;68056;18328784;12704;4446;12704;75096;12658;14480;64088;
6.6;376;135.743;1448;1500;536;1448;25;18;18424352;68056;18357744;12724;4452;12724;75216;12678;14480;64088;
6.6;376;143.054;1448;1500;536;1448;26;18;18451864;68056;18383808;12743;4457;12743;75332;12696;14480;64088;
6.6;376;146.139;1448;1500;536;1448;26;18;18480824;68056;18411320;12763;4464;12763;75448;12715;14480;64088;
6.6;372;148.921;1448;1500;536;1448;27;18;18511232;68056;18440280;12784;4471;12784;75572;12735;14480;64088;
6.6;372;153.996;1448;1500;536;1448;28;18;18543088;68056;18470688;12806;4480;12806;75688;12756;14480;64088;
6.6;376;162.586;1448;1500;536;1448;29;18;18573496;68056;18499648;12827;4486;12827;75812;12776;14480;64088;
6.6;376;163.934;1448;1500;536;1448;29;18;18605352;68056;18531504;12849;4494;12849;75924;12798;14480;64088;
6.6;380;169.054;1448;1500;536;1448;30;18;18629968;68056;18556120;12866;4500;12866;76040;12815;14480;64088;
6.6;384;173.911;1448;1500;536;1448;31;18;18661824;68056;18585080;12888;4507;12888;76156;12835;14480;64088;
6.6;384;175.56;1448;1500;536;1448;31;18;18687888;68056;18612592;12906;4514;12906;76276;12854;14480;64088;
6.6;388;179.896;1448;1500;536;1448;32;18;18724088;68056;18647344;12931;4521;12931;76404;12878;14480;64088;
6.6;388;182.242;1448;1500;536;1448;33;18;18750152;68056;18671960;12949;4526;12949;76516;12895;14480;64088;
6.6;392;185.125;1448;1500;536;1448;33;18;18780560;68056;18700920;12970;4532;12970;76632;12915;14480;64088;
6.6;396;189.116;1448;1500;536;1448;34;18;18812416;68056;18731328;12992;4540;12992;76748;12936;14480;64088;
6.6;396;193.806;1448;1500;536;1448;34;18;18837032;68056;18757392;13009;4546;13009;76860;12954;14480;64088;
6.6;404;200.811;1448;1500;536;1448;35;18;18868888;68056;18786352;13031;4552;13031;76976;12974;14480;64088;
6.6;404;199.562;1448;1500;536;1448;35;18;18896400;68056;18813864;13050;4558;13050;77088;12993;14480;64088;
6.6;408;204.072;1448;1500;536;1448;36;18;18925360;68056;18842824;13070;4564;13070;77208;13013;14480;64088;
6.6;408;203.167;1448;1500;536;1448;29;18;18947080;69504;18857304;13085;4573;13085;77328;13033;14480;64088;
6.6;408;203.596;1448;1500;536;1448;18;18;18960112;69504;18857304;13094;4580;13094;77444;13053;14480;64088;
6.6;380;176.383;1448;1500;536;1448;18;18;18986176;69504;18926808;13112;4588;13112;77556;13071;14480;64088;
6.6;336;133.759;1448;1500;536;1448;19;18;19015136;69504;18955768;13132;4596;13132;77676;13091;14480;64088;
6.6;328;123.788;1448;1500;536;1448;20;18;19042648;69504;18981832;13151;4602;13151;77788;13109;14480;64088;
6.6;320;118.695;1448;1500;536;1448;21;18;19074504;69504;19012240;13173;4608;13173;77904;13130;14480;64088;
6.6;324;121.315;1448;1500;536;1448;22;18;19109256;69504;19044096;13197;4615;13197;78036;13152;14480;64088;
6.6;328;127.127;1448;1500;536;1448;23;18;19141112;69504;19075952;13219;4623;13219;78160;13174;14480;64088;
6.6;332;131.749;1448;1500;536;1448;24;18;19167176;69504;19099120;13237;4628;13237;78272;13190;14480;64088;
6.6;340;138.606;1448;1500;536;1448;25;18;19196136;69504;19128080;13257;4634;13257;78388;13210;14480;64088;
6.6;340;139.689;1448;1500;536;1448;26;18;19226544;69504;19157040;13278;4642;13278;78500;13230;14480;64088;
6.6;348;144.247;1448;1500;536;1448;26;18;19258400;69504;19187448;13300;4648;13300;78616;13251;14480;64088;
6.6;348;147.271;1448;1500;536;1448;27;18;19283016;69504;19210616;13317;4654;13317;78732;13267;14480;64088;
6.6;356;154.17;1448;1500;536;1448;28;18;19311976;69504;19239576;13337;4660;13337;78848;13287;14480;64088;
6.6;360;157.318;1448;1500;536;1448;28;18;19343832;69504;19269984;13359;4666;13359;78960;13308;14480;64088;
6.6;360;159.068;1448;1500;536;1448;29;18;19374240;69504;19298944;13380;4673;13380;79076;13328;14480;64088;
6.6;368;165.733;1448;1500;536;1448;30;18;19400304;69504;19323560;13398;4679;13398;79188;13345;14480;64088;
6.6;376;172.979;1448;1500;536;1448;30;18;19430712;69504;19355416;13419;4686;13419;79324;13367;14480;64088;
6.6;380;177.783;1448;1500;536;1448;31;18;19462568;69504;19385824;13441;4693;13441;79440;13388;14480;64088;
6.6;384;183.063;1448;1500;536;1448;32;18;19492976;69504;19414784;13462;4699;13462;79552;13408;14480;64088;
6.6;384;181.223;1448;1500;536;1448;32;18;19521936;69504;19443744;13482;4706;13482;79672;13428;14480;64088;
6.6;388;186.968;1448;1500;536;1448;33;18;19552344;69504;19471256;13503;4711;13503;79784;13447;14480;64088;
6.6;388;186.107;1448;1500;536;1448;34;18;19581304;69504;19500216;13523;4718;13523;79900;13467;14480;64088;
6.6;392;190.422;1448;1500;536;1448;34;18;19611712;69504;19530624;13544;4726;13544;80016;13488;14480;64088;
6.6;400;197.709;1448;1500;536;1448;35;18;19640672;69504;19556688;13564;4731;13564;80128;13506;14480;64088;
6.6;404;203.166;1448;1500;536;1448;35;18;19666736;69504;19584200;13582;4737;13582;80244;13525;14480;64088;
6.6;408;206.287;1448;1500;536;1448;36;18;19694248;69504;19610264;13601;4742;13601;80360;13543;14480;64088;
6.6;408;204.465;1448;1500;536;1448;35;18;19727552;70952;19639224;13624;4750;13624;80476;13565;14480;64088;
6.6;408;204.409;1448;1500;536;1448;26;18;19740584;70952;19639224;13633;4756;13633;80588;13583;14480;64088;
6.6;404;201.39;1448;1500;536;1448;17;18;19757960;72400;19639224;13645;4763;13645;80704;13603;14480;64088;
6.6;348;146.798;1448;1500;536;1448;18;18;19784024;72400;19721760;13663;4771;13663;80820;13620;14480;64088;
6.6;312;110.485;1448;1500;536;1448;19;18;19815880;72400;19753616;13685;4784;13685;80940;13642;14480;64088;
6.6;312;110.319;1448;1500;536;1448;20;18;19847736;72400;19782576;13707;4790;13707;81056;13662;14480;64088;
6.6;316;112.265;1448;1500;536;1448;21;18;19878144;72400;19811536;13728;4798;13728;81176;13682;14480;64088;
6.6;320;119.696;1448;1500;536;1448;22;18;19907104;72400;19839048;13748;4803;13748;81292;13701;14480;64088;
6.6;324;122.865;1448;1500;536;1448;23;18;19946200;72400;19876696;13775;4812;13775;81452;13727;14480;64088;
6.6;332;130.137;1448;1500;536;1448;24;18;19975160;72400;19904208;13795;4818;13795;81564;13746;14480;64088;
6.6;336;135.596;1448;1500;536;1448;25;18;20005568;72400;19933168;13816;4824;13816;81680;13766;14480;64088;
6.6;340;139.642;1448;1500;536;1448;26;18;20037424;72400;19965024;13838;4832;13838;81796;13788;14480;64088;
6.6;348;146.862;1448;1500;536;1448;26;18;20063488;72400;19989640;13856;4838;13856;81912;13805;14480;64088;
6.6;352;150.699;1448;1500;536;1448;27;18;20096792;72400;20021496;13879;4845;13879;82028;13827;14480;64088;
6.6;356;155.187;1448;1500;536;1448;28;18;20119960;72400;20043216;13895;4850;13895;82144;13842;14480;64088;
6.6;360;157.39;1448;1500;536;1448;28;18;20150368;72400;20075072;13916;4857;13916;82260;13864;14480;64088;
6.6;364;160.152;1448;1500;536;1448;29;18;20176432;72400;20099688;13934;4863;13934;82372;13881;14480;64088;
6.6;368;165.324;1448;1500;536;1448;30;18;20206840;72400;20128648;13955;4869;13955;82488;13901;14480;64088;
6.6;368;166.135;1448;1500;536;1448;30;18;20238696;72400;20160504;13977;4877;13977;82600;13923;14480;64088;
6.6;376;172.321;1448;1500;536;1448;31;18;20269104;72400;20188016;13998;4884;13998;82720;13942;14480;64088;
6.6;376;175.308;1448;1500;536;1448;32;18;20295168;72400;20214080;14016;4890;14016;82832;13960;14480;64088;
6.6;380;179.831;1448;1500;536;1448;32;18;20324128;72400;20241592;14036;4897;14036;82948;13979;14480;64088;
6.6;384;183.954;1448;1500;536;1448;33;18;20354536;72400;20270552;14057;4903;14057;83060;13999;14480;64088;
6.6;388;187.661;1448;1500;536;1448;33;18;20380600;72400;20298064;14075;4910;14075;83176;14018;14480;64088;
6.6;392;191.603;1448;1500;536;1448;34;18;20411008;72400;20327024;14096;4918;14096;83296;14038;14480;64088;
6.6;396;193.977;1448;1500;536;1448;35;18;20442864;72400;20357432;14118;4925;14118;83408;14059;14480;64088;
6.6;400;196.382;1448;1500;536;1448;35;18;20473272;72400;20386392;14139;4932;14139;83524;14079;14480;64088;
6.6;404;200.543;1448;1500;536;1448;36;18;20496440;72400;20409560;14155;4938;14155;83640;14095;14480;64088;
6.6;404;202.574;1448;1500;536;1448;27;18;20518160;73848;20421144;14170;4946;14170;83756;14117;14480;64088;
6.6;404;201.439;1448;1500;536;1448;18;18;20534088;73848;20421144;14181;4953;14181;83868;14137;14480;64088;
6.6;344;140.863;1448;1500;536;1448;19;18;20563048;73848;20497888;14201;4967;14201;83988;14156;14480;64088;
6.6;324;122.596;1448;1500;536;1448;20;18;20593456;73848;20528296;14222;4975;14222;84104;14177;14480;64088;
6.6;316;112.007;1448;1500;536;1448;20;18;20616624;73848;20551464;14238;4982;14238;84220;14193;14480;64088;
6.6;316;114.022;1448;1500;536;1448;22;18;20654272;73848;20584768;14264;4989;14264;84340;14216;14480;64088;
6.6;320;118.551;1448;1500;536;1448;22;18;20678888;73848;20610832;14281;4995;14281;84452;14234;14480;64088;
6.6;324;123.094;1448;1500;536;1448;23;18;20707848;73848;20638344;14301;5000;14301;84568;14253;14480;64088;
6.6;332;128.248;1448;1500;536;1448;24;18;20738256;73848;20667304;14322;5008;14322;84688;14273;14480;64088;
6.6;340;136.065;1448;1500;536;1448;25;18;20767216;73848;20694816;14342;5013;14342;84800;14292;14480;64088;
6.6;340;137.704;1448;1500;536;1448;26;18;20800520;73848;20726672;14365;5020;14365;84916;14314;14480;64088;
6.6;344;143.585;1448;1500;536;1448;26;18;20826584;73848;20751288;14383;5025;14383;85032;14331;14480;64088;
6.6;352;149.345;1448;1500;536;1448;27;18;20856992;73848;20780248;14404;5031;14404;85148;14351;14480;64088;
6.6;356;152.98;1448;1500;536;1448;28;18;20885952;73848;20809208;14424;5038;14424;85264;14371;14480;64088;
6.6;360;157.374;1448;1500;536;1448;29;18;20919256;73848;20839616;14447;5045;14447;85376;14392;14480;64088;
6.6;364;161.334;1448;1500;536;1448;29;18;20942424;73848;20862784;14463;5051;14463;85492;14408;14480;64088;
6.6;368;167.437;1448;1500;536;1448;30;18;20974280;73848;20893192;14485;5058;14485;85612;14429;14480;64088;
6.6;372;169.359;1448;1500;536;1448;31;18;21007584;73848;20925048;14508;5065;14508;85728;14451;14480;64088;
6.6;376;173.329;1448;1500;536;1448;31;18;21027856;73848;20946768;14522;5071;14522;85840;14466;14480;64088;
6.6;380;178.365;1448;1500;536;1448;32;18;21061160;73848;20978624;14545;5079;14545;85956;14488;14480;64088;
6.6;384;180.524;1448;1500;536;1448;32;18;21090120;73848;21007584;14565;5085;14565;86072;14508;14480;64088;
6.6;384;182.934;1448;1500;536;1448;33;18;21120528;73848;21035096;14586;5092;14586;86188;14527;14480;64088;
6.6;388;187.665;1448;1500;536;1448;34;18;21146592;73848;21061160;14604;5097;14604;86304;14545;14480;64088;
6.6;396;194.418;1448;1500;536;1448;34;18;21175552;73848;21088672;14624;5103;14624;86420;14564;14480;64088;
6.6;396;195.433;1448;1500;536;1448;35;18;21208856;73848;21120528;14647;5110;14647;86532;14586;14480;64088;
6.6;400;198.355;1448;1500;536;1448;35;18;21234920;73848;21148040;14665;5117;14665;86648;14605;14480;64088;
6.6;404;201.884;1448;1500;536;1448;36;18;21265328;73848;21177000;14686;5125;14686;86764;14625;14480;64088;
6.6;404;203.881;1448;1500;536;1448;36;18;21291392;73848;21203064;14704;5130;14704;86880;14643;14480;64088;
6.6;408;204.686;1448;1500;536;1448;24;18;21305872;75296;21203064;14714;5137;14714;86996;14663;14480;64088;
6.6;396;192.332;1448;1500;536;1448;18;18;21324696;75296;21260984;14727;5147;14727;87120;14683;14480;64088;
6.6;328;126.443;1448;1500;536;1448;19;18;21358000;75296;21291392;14750;5160;14750;87236;14704;14480;64088;
6.6;324;121.544;1448;1500;536;1448;20;18;21385512;75296;21318904;14769;5166;14769;87352;14723;14480;64088;
6.6;316;113.649;1448;1500;536;1448;21;18;21414472;75296;21346416;14789;5173;14789;87468;14742;14480;64088;
6.6;316;115.923;1448;1500;536;1448;22;18;21444880;75296;21375376;14810;5180;14810;87584;14762;14480;64088;
6.6;324;120.348;1448;1500;536;1448;23;18;21476736;75296;21405784;14832;5186;14832;87700;14783;14480;64088;
6.6;328;126.219;1448;1500;536;1448;24;18;21507144;75296;21434744;14853;5192;14853;87816;14803;14480;64088;
6.6;328;127.406;1448;1500;536;1448;24;18;21530312;75296;21457912;14869;5199;14869;87932;14819;14480;64088;
6.6;348;145.233;1448;1500;536;1448;26;18;21580992;75296;21505696;14904;5209;14904;88108;14852;14480;64088;
6.6;340;139.912;1448;1500;536;1448;27;18;21631672;75296;21554928;14939;5222;14939;88316;14886;14480;64088;
6.6;352;148.251;1448;1500;536;1448;28;18;21664976;75296;21586784;14962;5230;14962;88436;14908;14480;64088;
6.6;356;155.4;1448;1500;536;1448;28;18;21693936;75296;21614296;14982;5237;14982;88556;14927;14480;64088;
6.6;364;160.334;1448;1500;536;1448;29;18;21722896;75296;21643256;15002;5243;15002;88676;14947;14480;64088;
6.6;364;162.679;1448;1500;536;1448;30;18;21754752;75296;21672216;15024;5251;15024;88796;14967;14480;64088;
6.6;368;167.371;1448;1500;536;1448;30;18;21782264;75296;21701176;15043;5257;15043;88916;14987;14480;64088;
6.6;376;172.921;1448;1500;536;1448;31;18;21814120;75296;21731584;15065;5265;15065;89036;15008;14480;64088;
6.6;380;177.862;1448;1500;536;1448;32;18;21844528;75296;21760544;15086;5272;15086;89156;15028;14480;64088;
6.6;380;179.759;1448;1500;536;1448;32;18;21874936;75296;21790952;15107;5278;15107;89276;15049;14480;64088;
6.6;388;186.129;1448;1500;536;1448;33;18;21903896;75296;21818464;15127;5284;15127;89396;15068;14480;64088;
6.6;392;188.818;1448;1500;536;1448;34;18;21932856;75296;21844528;15147;5290;15147;89512;15086;14480;64088;
6.6;400;196.273;1448;1500;536;1448;34;18;21963264;75296;21876384;15168;5296;15168;89628;15108;14480;64088;
6.6;400;197.9;1448;1500;536;1448;35;18;21992224;75296;21902448;15188;5302;15188;89748;15126;14480;64088;
6.6;400;196.801;1448;1500;536;1448;35;18;22021184;75296;21932856;15208;5309;15208;89864;15147;14480;64088;
6.6;404;203.528;1448;1500;536;1448;36;18;22051592;75296;21961816;15229;5316;15229;89980;15167;14480;64088;
6.6;408;206.575;1448;1500;536;1448;36;18;22083448;75296;21992224;15251;5322;15251;90096;15188;14480;64088;
6.6;408;207.591;1448;1500;536;1448;37;18;22110960;75296;22018288;15270;5328;15270;90220;15206;14480;64088;
6.6;408;205.902;1448;1500;536;1448;32;18;22137024;78192;22035664;15288;5336;15288;90336;15227;14480;64088;
6.6;408;207.586;1448;1500;536;1448;23;18;22150056;78192;22035664;15297;5342;15297;90452;15245;14480;64088;
6.6;400;197.206;1448;1500;536;1448;17;18;22171776;79640;22035664;15312;5349;15312;90568;15265;14480;64088;
6.6;328;124.124;1448;1500;536;1448;18;18;22202184;79640;22132680;15333;5361;15333;90684;15285;14480;64088;
6.6;312;111.393;1448;1500;536;1448;19;18;22231144;79640;22160192;15353;5371;15353;90804;15304;14480;64088;
6.6;312;110.94;1448;1500;536;1448;20;18;22260104;79640;22187704;15373;5378;15373;90920;15323;14480;64088;
6.6;316;115.904;1448;1500;536;1448;21;18;22290512;79640;22216664;15394;5384;15394;91036;15343;14480;64088;
6.6;320;118.716;1448;1500;536;1448;22;18;22319472;79640;22245624;15414;5390;15414;91152;15363;14480;64088;
6.6;324;122.019;1448;1500;536;1448;23;18;22348432;79640;22273136;15434;5397;15434;91268;15382;14480;64088;
6.6;332;131.594;1448;1500;536;1448;24;18;22378840;79640;22302096;15455;5403;15455;91384;15402;14480;64088;
6.6;340;136.625;1448;1500;536;1448;25;18;22410696;79640;22332504;15477;5409;15477;91500;15423;14480;64088;
6.6;344;141.463;1448;1500;536;1448;25;18;22438208;79640;22358568;15496;5415;15496;91620;15441;14480;64088;
6.6;352;148.175;1448;1500;536;1448;26;18;22472960;79640;22391872;15520;5423;15520;91736;15464;14480;64088;
6.6;348;145.606;1448;1500;536;1448;27;18;22497576;79640;22415040;15537;5430;15537;91852;15480;14480;64088;
6.6;356;153.532;1448;1500;536;1448;28;18;22529432;79640;22445448;15559;5436;15559;91968;15501;14480;64088;
6.6;360;157.471;1448;1500;536;1448;28;18;22556944;79640;22474408;15578;5443;15578;92084;15521;14480;64088;
6.6;364;162.331;1448;1500;536;1448;29;18;22588800;79640;22503368;15600;5450;15600;92200;15541;14480;64088;
6.6;372;168.954;1448;1500;536;1448;30;18;22619208;79640;22533776;15621;5456;15621;92316;15562;14480;64088;
6.6;372;168.559;1448;1500;536;1448;30;18;22642376;79640;22556944;15637;5462;15637;92432;15578;14480;64088;
6.6;376;174.112;1448;1500;536;1448;31;18;22674232;79640;22587352;15659;5469;15659;92548;15599;14480;64088;
6.6;376;175.583;1448;1500;536;1448;32;18;22698848;79640;22610520;15676;5476;15676;92664;15615;14480;64088;
6.6;384;181.785;1448;1500;536;1448;32;18;22736496;79640;22646720;15702;5485;15702;92780;15640;14480;64088;
6.6;384;181.535;1448;1500;536;1448;33;18;22766904;79640;22675680;15723;5492;15723;92896;15660;14480;64088;
6.6;392;188.857;1448;1500;536;1448;33;18;22790072;79640;22698848;15739;5497;15739;93012;15676;14480;64088;
6.6;400;197.93;1448;1500;536;1448;34;18;22823376;79640;22732152;15762;5504;15762;93136;15699;14480;64088;
6.6;424;172.039;1448;1500;536;1448;36;18;22914600;79640;22819032;15825;5525;15825;93492;15759;14480;64088;
6.6;428;187.922;1448;1500;536;1448;31;18;22950800;82536;22853784;15850;5538;15850;93660;15787;14480;64088;
6.6;436;198.788;1448;1500;536;1448;20;18;22966728;82536;22853784;15861;5546;15861;93780;15809;14480;64088;
6.6;392;164.398;1448;1500;536;1448;18;18;22989896;82536;22918944;15877;5558;15877;93908;15828;14480;64088;
6.6;344;119.527;1448;1500;536;1448;19;18;23021752;82536;22949352;15899;5569;15899;94028;15849;14480;64088;
6.6;336;116.99;1448;1500;536;1448;20;18;23053608;82536;22978312;15921;5575;15921;94144;15869;14480;64088;
6.6;328;114.598;1448;1500;536;1448;21;18;23081120;82536;23004376;15940;5582;15940;94260;15887;14480;64088;
6.6;328;116.864;1448;1500;536;1448;22;18;23112976;82536;23034784;15962;5589;15962;94376;15908;14480;64088;
6.6;336;126.37;1448;1500;536;1448;23;18;23146280;82536;23066640;15985;5596;15985;94504;15930;14480;64088;
6.6;340;134.828;1448;1500;536;1448;24;18;23178136;82536;23097048;16007;5602;16007;94620;15951;14480;64088;
6.6;344;136.884;1448;1500;536;1448;25;18;23201304;82536;23120216;16023;5608;16023;94736;15967;14480;64088;
6.6;344;139.028;1448;1500;536;1448;26;18;23234608;82536;23152072;16046;5615;16046;94852;15989;14480;64088;
6.6;352;146.315;1448;1500;536;1448;26;18;23263568;82536;23179584;16066;5620;16066;94972;16008;14480;64088;
6.6;352;149.062;1448;1500;536;1448;27;18;23293976;82536;23208544;16087;5628;16087;95088;16028;14480;64088;
6.6;360;156.642;1448;1500;536;1448;28;18;23322936;82536;23236056;16107;5634;16107;95204;16047;14480;64088;
6.6;360;158.446;1448;1500;536;1448;28;18;23350448;82536;23265016;16126;5641;16126;95316;16067;14480;64088;
6.6;368;164.001;1448;1500;536;1448;29;18;23382304;82536;23295424;16148;5649;16148;95436;16088;14480;64088;
6.6;372;168.024;1448;1500;536;1448;30;18;23409816;82536;23321488;16167;5655;16167;95548;16106;14480;64088;
6.6;368;166.069;1448;1500;536;1448;30;18;23432984;82536;23344656;16183;5662;16183;95664;16122;14480;64088;
6.6;376;174.934;1448;1500;536;1448;31;18;23466288;82536;23375064;16206;5668;16206;95780;16143;14480;64088;
6.6;372;171.317;1448;1500;536;1448;32;18;23495248;82536;23404024;16226;5675;16226;95892;16163;14480;64088;
6.6;380;178.67;1448;1500;536;1448;32;18;23524208;82536;23431536;16246;5680;16246;96004;16182;14480;64088;
6.6;388;184.803;1448;1500;536;1448;33;18;23554616;82536;23460496;16267;5686;16267;96128;16202;14480;64088;
6.6;392;190.408;1448;1500;536;1448;34;18;23599504;82536;23505384;16298;5698;16298;96312;16233;14480;64088;
6.6;396;194.802;1448;1500;536;1448;34;18;23628464;82536;23534344;16318;5706;16318;96428;16253;14480;64088;
6.6;404;201.072;1448;1500;536;1448;35;18;23657424;82536;23561856;16338;5711;16338;96544;16272;14480;64088;
6.6;404;202.068;1448;1500;536;1448;36;18;23693624;82536;23596608;16363;5720;16363;96676;16296;14480;64088;
6.6;404;203.486;1448;1500;536;1448;36;18;23719688;82536;23621224;16381;5727;16381;96788;16313;14480;64088;
6.6;408;207.659;1448;1500;536;1448;37;18;23750096;82536;23650184;16402;5733;16402;96904;16333;14480;64088;
6.6;408;206.767;1448;1500;536;1448;32;18;23771816;85432;23667560;16417;5740;16417;97020;16351;14480;64088;
6.6;408;205.455;1448;1500;536;1448;22;18;23787744;85432;23667560;16428;5746;16428;97136;16372;14480;64088;
6.6;380;176.002;1448;1500;536;1448;18;18;23813808;85432;23738512;16446;5758;16446;97256;16394;14480;64088;
6.6;324;121.779;1448;1500;536;1448;19;18;23842768;85432;23767472;16466;5768;16466;97372;16414;14480;64088;
6.6;320;117.094;1448;1500;536;1448;20;18;23871728;85432;23793536;16486;5774;16486;97488;16432;14480;64088;
6.6;320;118.115;1448;1500;536;1448;21;18;23897792;85432;23819600;16504;5780;16504;97600;16450;14480;64088;
6.6;324;122.294;1448;1500;536;1448;22;18;23931096;85432;23851456;16527;5787;16527;97728;16472;14480;64088;
6.6;328;124.6;1448;1500;536;1448;23;18;23962952;85432;23881864;16549;5793;16549;97844;16493;14480;64088;
6.6;332;130.084;1448;1500;536;1448;24;18;23994808;85432;23910824;16571;5799;16571;97960;16513;14480;64088;
6.6;336;132.52;1448;1500;536;1448;25;18;24023768;85432;23939784;16591;5807;16591;98076;16533;14480;64088;
6.6;340;139.749;1448;1500;536;1448;25;18;24049832;85432;23965848;16609;5814;16609;98188;16551;14480;64088;
6.6;344;141.392;1448;1500;536;1448;26;18;24081688;85432;23994808;16631;5821;16631;98304;16571;14480;64088;
6.6;352;148.492;1448;1500;536;1448;27;18;24107752;85432;24020872;16649;5826;16649;98420;16589;14480;64088;
6.6;356;153.253;1448;1500;536;1448;28;18;24138160;85432;24049832;16670;5834;16670;98536;16609;14480;64088;
6.6;360;158.419;1448;1500;536;1448;28;18;24167120;85432;24077344;16690;5839;16690;98652;16628;14480;64088;
6.6;364;161.411;1448;1500;536;1448;29;18;24197528;85432;24106304;16711;5846;16711;98764;16648;14480;64088;
6.6;364;163.188;1448;1500;536;1448;30;18;24226488;85432;24135264;16731;5854;16731;98880;16668;14480;64088;
6.6;376;172.443;1448;1500;536;1448;30;18;24254000;85432;24162776;16750;5860;16750;98996;16687;14480;64088;
6.6;376;174.211;1448;1500;536;1448;31;18;24282960;85432;24188840;16770;5867;16770;99112;16705;14480;64088;
6.6;380;177;1448;1500;536;1448;32;18;24314816;85432;24219248;16792;5874;16792;99228;16726;14480;64088;
6.6;384;181.314;1448;1500;536;1448;32;18;24345224;85432;24251104;16813;5881;16813;99348;16748;14480;64088;
6.6;384;182.58;1448;1500;536;1448;33;18;24368392;85432;24272824;16829;5887;16829;99464;16763;14480;64088;
6.6;388;185.405;1448;1500;536;1448;33;18;24401696;85432;24304680;16852;5894;16852;99580;16785;14480;64088;
6.6;396;192.152;1448;1500;536;1448;34;18;24433552;85432;24335088;16874;5900;16874;99696;16806;14480;64088;
6.6;396;194.788;1448;1500;536;1448;34;18;24455272;85432;24358256;16889;5907;16889;99812;16822;14480;64088;
6.6;404;200.795;1448;1500;536;1448;35;18;24495816;85432;24397352;16917;5916;16917;99956;16849;14480;64088;
6.6;408;204.49;1448;1500;536;1448;36;18;24526224;85432;24426312;16938;5922;16938;100084;16869;14480;64088;
6.6;408;205.81;1448;1500;536;1448;36;18;24558080;85432;24458168;16960;5929;16960;100200;16891;14480;64088;
6.6;400;199.86;1448;1500;536;1448;27;18;24576904;86880;24461064;16973;5938;16973;100316;16911;14480;64088;
6.6;404;201.824;1448;1500;536;1448;18;18;24587040;86880;24461064;16980;5943;16980;100432;16927;14480;64088;
6.6;356;152.042;1448;1500;536;1448;18;18;24617448;88328;24540704;17001;5953;17001;100552;16948;14480;64088;
6.6;312;110.576;1448;1500;536;1448;19;18;24650752;88328;24571112;17024;5965;17024;100672;16969;14480;64088;
6.6;316;113.425;1448;1500;536;1448;20;18;24682608;88328;24601520;17046;5972;17046;100788;16990;14480;64088;
6.6;320;117.058;1448;1500;536;1448;21;18;24713016;88328;24630480;17067;5978;17067;100904;17010;14480;64088;
6.6;320;119.159;1448;1500;536;1448;22;18;24739080;88328;24656544;17085;5984;17085;101020;17028;14480;64088;
6.6;328;124.495;1448;1500;536;1448;23;18;24770936;88328;24686952;17107;5990;17107;101140;17049;14480;64088;
6.6;328;126.228;1448;1500;536;1448;24;18;24798448;88328;24713016;17126;5996;17126;101256;17067;14480;64088;
6.6;332;131.554;1448;1500;536;1448;24;18;24830304;88328;24743424;17148;6004;17148;101376;17088;14480;64088;
6.6;340;138.46;1448;1500;536;1448;25;18;24857816;88328;24769488;17167;6011;17167;101492;17106;14480;64088;
6.6;348;145.101;1448;1500;536;1448;26;18;24889672;88328;24799896;17189;6019;17189;101608;17127;14480;64088;
6.6;352;150.404;1448;1500;536;1448;27;18;24920080;88328;24828856;17210;6026;17210;101724;17147;14480;64088;
6.6;356;154.414;1448;1500;536;1448;27;18;24943248;88328;24852024;17226;6031;17226;101840;17163;14480;64088;
