rto,rtt,cwnd,segs_in,data_segs_out,lastrcv,delivered,loss_ratio
400,199.966,35,19476,56086,331372,55864,0.003797739186249688
408,204.691,36,19482,56107,331488,55884,0.0037963177500133674
408,207.017,36,19489,56129,331608,55906,0.0037948297671435444
408,207.342,21,19500,56144,331784,55934,0.003811627244229125
336,132.606,19,19517,56169,331940,55962,0.003809930744716837
320,118.657,20,19525,56190,332060,55982,0.0038085068517529808
320,116.981,21,19530,56208,332180,55998,0.003807287218901224
316,115.477,22,19538,56232,332304,56021,0.003805662256366482
320,116.93,23,19545,56253,332420,56041,0.0038042415515616946
324,121.621,23,19553,56271,332540,56060,0.0038030246485756427
332,131.448,24,19559,56293,332660,56080,0.0038015383795498552
340,138.31,25,19566,56315,332780,56102,0.003800053271774838
344,141.71,26,19573,56337,332896,56122,0.003798569323890161
348,146.592,27,19579,56357,333016,56142,0.0037972212857320295
356,152.891,27,19586,56378,333136,56162,0.0037958068750221716
360,156.396,28,19594,56400,333252,56183,0.0037943262411347517
364,163.17,29,19599,56419,333372,56201,0.003793048441127989
368,165.731,29,19606,56439,333492,56221,0.003791704317936179
372,168.117,30,19613,56460,333608,56242,0.003790294013460857
376,173.05,31,19620,56484,333728,56264,0.0037886835209970963
376,174.618,31,19626,56500,333848,56281,0.0037876106194690267
384,180.622,32,19632,56521,333964,56301,0.003786203358043913
384,181.688,33,19639,56541,334084,56320,0.0037848640809324207
388,185.349,33,19646,56562,334200,56340,0.003783458859304834
392,191.081,34,19652,56584,334320,56361,0.003781987841085819
400,196.079,34,19658,56603,334440,56381,0.003780718336483932
404,201.222,35,19665,56627,334556,56403,0.003779115969413884
404,201.386,36,19672,56648,334676,56424,0.0037777150120039543
408,206.077,36,19678,56668,334796,56444,0.0037763817321945364
408,204.238,27,19686,56679,334916,56462,0.003793292048201274
404,201.767,18,19693,56691,335036,56483,0.003792489107618493
344,143.073,19,19705,56710,335160,56502,0.0037912184799858933
320,117.227,20,19714,56731,335280,56522,0.0037898150922775907
320,118.733,21,19720,56753,335396,56543,0.003788345990520325
320,119.436,22,19726,56774,335516,56563,0.0037869447282206643
320,119.863,23,19733,56796,335636,56584,0.0037854778505528558
324,122.845,23,19739,56814,335752,56602,0.0037842785228992854
328,127.093,24,19746,56835,335872,56622,0.0037828802674408375
336,134.254,25,19752,56857,335992,56643,0.003781416536222453
340,137.84,26,19759,56878,336108,56663,0.00378002039452864
348,145.055,27,19767,56900,336228,56684,0.0037785588752196836
348,147.502,27,19772,56919,336344,56702,0.003777297563203851
356,153.49,28,19780,56939,336464,56721,0.003775970775742461
360,158.051,29,19787,56962,336580,56743,0.003774446121976054
364,162.684,30,19794,56982,336700,56763,0.0037731213365624233
372,171.462,30,19803,57003,336820,56784,0.0037717313123870676
384,132.32,32,19829,57065,337172,56843,0.0037676334005081924
408,169.08,33,19839,57093,337352,56871,0.003765785647977861
412,183.351,34,19848,57118,337476,56895,0.0037641373997688993
420,189.661,34,19853,57136,337592,56913,0.0037629515541865023
420,195.129,35,19861,57160,337724,56936,0.003761371588523443
424,199.706,36,19867,57183,337848,56957,0.003759858699263767
420,204.115,36,19873,57201,337972,56976,0.003758675547630286
424,204.954,31,19881,57220,338096,56997,0.0037923802866130724
412,198.12,18,19893,57239,338288,57029,0.0037911214381802618
376,165.3,19,19899,57260,338404,57049,0.0037897310513447433
340,132.795,20,19906,57281,338520,57070,0.003788341683978981
328,122.847,21,19913,57303,338644,57091,0.0037868872484861176
328,121.216,22,19919,57324,338764,57111,0.0037854999651105994
324,120.541,23,19925,57344,338880,57130,0.0037841796875
328,124.269,23,19931,57363,338992,57148,0.003782926276519708
332,130.131,24,19939,57383,339108,57168,0.0037816077932488717
336,133.71,25,19946,57406,339224,57189,0.003780092673239731
340,137.609,26,19953,57426,339340,57209,0.0037787761641068507
348,146.834,27,19959,57444,339452,57226,0.0037775920896873476
352,150.001,27,19965,57465,339568,57246,0.00377621160706517
356,155.486,28,19971,57485,339688,57265,0.003774897799425937
360,157.758,29,19977,57506,339800,57285,0.0037735192849441797
368,164.296,29,19983,57524,339916,57304,0.00377233850219039
372,168.751,30,19989,57545,340032,57324,0.0037709618559388304
376,173.19,31,19995,57567,340148,57344,0.003769520732364028
376,171.914,31,20003,57586,340264,57363,0.003768277011773695
380,178.354,32,20011,57610,340400,57387,0.0037667071688942894
384,183.341,33,20017,57633,340516,57408,0.003765203963007305
384,183.491,33,20023,57649,340636,57424,0.0037641589619941368
392,190.254,34,20030,57673,340752,57447,0.0037625925476392767
400,197.403,34,20036,57692,340868,57467,0.0037613533938847675
400,198.87,35,20043,57712,340984,57486,0.0037600499029664543
400,199.482,36,20048,57731,341096,57504,0.003758812423134884
408,206.24,36,20054,57749,341212,57522,0.0037576408249493497
404,203.841,27,20063,57762,341336,57542,0.0037741075447526055
400,198.804,18,20073,57773,341456,57563,0.0037733889533172935
360,157.827,19,20081,57794,341572,57582,0.0037720178565248987
332,130.626,20,20088,57816,341692,57603,0.0037705825377058254
324,121.653,21,20096,57836,341808,57623,0.0037692786499757937
320,116.658,22,20105,57856,341924,57641,0.003767975663716814
328,124.166,23,20112,57879,342040,57663,0.003766478342749529
328,126.481,24,20119,57901,342156,57684,0.003765047235799036
336,132.332,24,20125,57916,342272,57700,0.0037640721044271013
336,134.385,25,20133,57938,342392,57721,0.003762642825088888
344,141.162,26,20142,57961,342508,57743,0.003761149738617346
348,147.133,27,20148,57981,342628,57762,0.003759852365430055
348,145.263,27,20156,58002,342744,57782,0.003758491086514258
356,154.08,28,20163,58024,342860,57803,0.003757066041637943
360,158.577,29,20173,58045,342976,57823,0.0037557067792230166
368,164.62,29,20179,58061,343096,57839,0.003754671810681869
376,172.09,30,20187,58082,343212,57860,0.003753314279811301
376,175.057,31,20197,58106,343328,57882,0.0037517640174852857
376,173.881,31,20205,58124,343448,57901,0.0037506021608973918
384,180.734,32,20213,58143,343564,57919,0.0037493765371583855
384,182.427,33,20224,58172,343712,57946,0.0037475073918723785
388,184.485,34,20231,58194,343844,57968,0.0037460906622675877
392,188.575,34,20237,58212,343960,57986,0.003744932316360888
400,196.161,35,20243,58233,344076,58006,0.003743581817869593
404,200.174,35,20249,58253,344192,58026,0.0037422965340840816
408,205.11,31,20256,58273,344328,58048,0.0037581727386611294
408,204.698,21,20264,58283,344448,58068,0.0037575279240945046
392,191.085,17,20271,58299,344564,58087,0.003773649633784456
320,117.171,18,20285,58321,344684,58108,0.00377222612780988
316,112.247,19,20294,58339,344800,58125,0.0037710622396681464
316,112.99,20,20301,58360,344916,58146,0.0037697052775873888
320,118.559,21,20307,58380,345032,58165,0.0037684138403562863
320,119.005,22,20314,58403,345148,58187,0.0037669297810044005
328,125.234,23,20320,58421,345268,58203,0.003765769158350593
336,133.679,24,20328,58447,345400,58228,0.003764093965472993
340,136.624,25,20335,58469,345520,58249,0.0037626776582462503
344,141.607,26,20341,58487,345636,58267,0.003761519653940192
344,143.693,26,20347,58507,345752,58286,0.0037602338181756028
352,149.772,27,20357,58527,345868,58306,0.0037589488612093562
356,154.636,28,20367,58548,345984,58326,0.0037576006012160963
360,158.853,29,20376,58568,346104,58345,0.0037563174429722716
360,156.189,29,20387,58591,346220,58367,0.0037548428939598233
364,162.724,30,20394,58609,346336,58384,0.0037536897063590916
372,170.413,31,20404,58630,346452,58404,0.00375234521575985
376,175.517,31,20411,58650,346568,58424,0.0037510656436487637
384,180.115,32,20418,58669,346684,58443,0.0037498508582045034
384,182.581,32,20424,58689,346804,58463,0.0037485729864199426
388,186.682,33,20430,58711,346920,58484,0.0037471683330210694
388,186.769,34,20436,58730,347036,58502,0.0037459560701515408
396,192.286,34,20442,58752,347152,58523,0.003744553376906318
400,196.793,35,20449,58773,347268,58543,0.0037432154220475387
404,200.901,35,20455,58793,347392,58563,0.0037419420679332574
408,206.875,28,20463,58807,347508,58583,0.003758056013739861
408,206.057,18,20468,58813,347624,58599,0.0037576726233995886
368,167.193,18,20476,58836,347744,58621,0.0037732000815827046
320,119.592,19,20486,58857,347860,58641,0.0037718538151791632
312,110.758,20,20495,58877,347980,58660,0.0037705725495524567
316,115.484,21,20501,58898,348096,58680,0.0037692281571530444
320,119.072,22,20508,58920,348212,58701,0.0037678207739307535
328,125.528,23,20514,58941,348328,58721,0.003766478342749529
332,131.959,23,20520,58957,348444,58737,0.003765456179927744
340,136.367,24,20526,58979,348560,58758,0.003764051611590566
344,140.915,25,20532,59000,348680,58778,0.00376271186440678
348,144.506,26,20538,59020,348796,58797,0.003761436801084378
348,146.45,26,20545,59039,348912,58817,0.0037602262910957163
356,153.914,27,20551,59061,349028,58838,0.0037588256209681514
360,156.459,28,20558,59084,349160,58860,0.0037573623992959177
360,159.003,29,20564,59104,349276,58878,0.003756090958310774
364,160.983,29,20569,59123,349392,58897,0.003754883886135683
368,164.389,30,20577,59145,349512,58918,0.0037534871924930257
376,173.309,31,20583,59166,349632,58938,0.003752154953858635
376,173.932,31,20590,59188,349748,58960,0.0037507602892478207
380,179.502,32,20596,59206,349864,58977,0.0037496199709488903
384,183.224,33,20604,59229,349980,58999,0.003748163906194601
388,187.264,33,20610,59247,350096,59018,0.0037470251658311814
392,190.089,34,20616,59266,350212,59036,0.0037458239125299497
396,192.245,34,20622,59288,350336,59057,0.003744433949534476
400,197.46,35,20627,59309,350452,59077,0.003743108128614544
404,201.185,29,20642,59340,350664,59113,0.0037580047185709472
396,194.351,18,20650,59349,350780,59133,0.0037574348346223188
348,145.995,19,20664,59372,350900,59155,0.0037559792494778685
320,118.426,19,20672,59387,351016,59170,0.0037550305622442623
320,118.997,20,20678,59408,351132,59191,0.0037537032049555614
320,118.077,21,20685,59430,351252,59212,0.003752313646306579
320,118.925,22,20691,59451,351368,59232,0.003750988208776976
324,121.613,23,20697,59471,351484,59251,0.0037497267575793245
332,128.982,24,20704,59494,351600,59273,0.003748277137190305
336,133.079,25,20711,59514,351720,59292,0.0037470175084853984
340,136.039,26,20718,59533,351836,59310,0.0037458216451379906
340,139.75,26,20725,59551,351952,59328,0.0037446894258702625
348,145.397,27,20732,59574,352068,59349,0.0037432436969147614
352,151.936,28,20738,59594,352184,59369,0.0037419874484008455
360,157.895,29,20744,59617,352300,59390,0.0037405438046194876
360,158.984,29,20751,59637,352424,59410,0.003739289367339068
372,168.926,30,20758,59659,352552,59431,0.0037379104577683164
376,175.488,31,20765,59682,352668,59453,0.0037364699574411043
380,177.9,31,20772,59700,352788,59472,0.0037353433835845898
384,181.593,32,20778,59721,352904,59492,0.0037340299057283034
388,184.302,32,20784,59741,353020,59511,0.0037327798329455483
388,184.415,33,20790,59762,353140,59531,0.0037314681570228573
388,187.732,34,20796,59780,353256,59549,0.0037303445968551356
396,192.362,34,20804,59801,353376,59570,0.0037290346315279007
400,198.893,35,20811,59825,353492,59592,0.003727538654408692
400,196.517,35,20817,59842,353612,59609,0.0037264797299555496
404,202.724,36,20823,59862,353728,59629,0.0037252347064915974
404,202.849,30,20831,59880,353844,59651,0.0037408149632598532
408,206.325,21,20836,59889,353960,59669,0.0037402528010152115
392,189.291,18,20844,59905,354076,59688,0.0037392538185460314
344,140.293,19,20851,59926,354192,59708,0.003737943463605113
328,125.094,20,20858,59947,354312,59729,0.003736634026723606
324,122.343,21,20864,59969,354428,59750,0.0037352632193299873
324,120.965,22,20870,59990,354548,59770,0.0037339556592765463
324,123.703,23,20876,60008,354664,59787,0.0037328356219170776
328,125.06,24,20884,60029,354780,59807,0.0037315297606157023
332,130.947,25,20892,60051,354900,59828,0.0037301626950425474
336,134.952,25,20899,60072,355016,59848,0.0037288587028898655
344,140.998,26,20905,60092,355132,59868,0.0037276176529321705
348,147.397,27,20911,60113,355252,59887,0.0037263154392560677
356,152.621,28,20918,60135,355368,59909,0.0037249521909038
360,158.287,28,20922,60151,355484,59924,0.0037239613639008496
416,117.374,31,20946,60219,355852,59989,0.0037197562231189494
428,151.57,31,20959,60248,356044,60019,0.003717965741601381
448,172.702,32,20966,60272,356168,60042,0.0037164852667905496
440,183.001,33,20972,60295,356292,60063,0.003715067584376814
428,185.121,34,20983,60325,356476,60093,0.0037132200580190632
424,192.205,34,20991,60346,356600,60114,0.0037119278825439965
432,198.761,35,20997,60368,356720,60134,0.0037105751391465678
424,199.304,36,21003,60389,356832,60155,0.0037092848035238206
428,207.497,36,21009,60409,356948,60175,0.0037080567465112815
428,208.159,37,21015,60428,357064,60192,0.0037068908453035017
424,208.546,37,21022,60448,357180,60212,0.0037056643726839597
416,201.426,27,21032,60461,357304,60232,0.003754486363110104
412,196.593,18,21043,60476,357440,60256,0.003753555129307494
364,153.874,19,21051,60495,357564,60275,0.0037523762294404497
336,128.712,20,21057,60517,357684,60295,0.0037510121122990236
324,116.156,21,21065,60539,357800,60317,0.003749648986603677
324,118.483,22,21071,60559,357916,60335,0.0037484106408626297
324,120.329,22,21078,60578,358032,60355,0.0037472349697910134
328,125.942,23,21085,60600,358148,60376,0.003745874587458746
332,129.765,24,21091,60620,358264,60394,0.003744638733091389
340,135.481,25,21098,60640,358380,60414,0.003743403693931398
344,141.88,26,21104,60662,358496,60434,0.0037420460914575847
348,146.475,27,21111,60682,358616,60454,0.003740812761609703
356,151.531,27,21117,60703,358732,60474,0.0037395186399354235
360,155.601,28,21124,60723,358848,60494,0.0037382869752811947
360,156.436,29,21132,60743,358964,60513,0.0037370561216930344
364,162.119,29,21140,60766,359104,60535,0.003735641641707534
372,168.549,30,21146,60790,359224,60558,0.003734166803750617
372,170.832,31,21153,60811,359340,60578,0.0037328772754929205
380,176.088,32,21161,60833,359464,60599,0.0037315272960399782
384,181.675,32,21168,60852,359580,60619,0.0037303621902320385
388,184.524,33,21175,60872,359700,60638,0.0037291365488237613
388,185.028,33,21181,60893,359816,60658,0.0037278504918463536
392,189.393,34,21187,60911,359932,60676,0.003726748863095336
396,195.222,34,21193,60930,360052,60695,0.0037255867388806827
404,199.952,35,21200,60954,360176,60717,0.003724119828067067
404,203.586,36,21206,60975,360292,60738,0.003722837228372284
412,208.226,36,21212,60995,360412,60758,0.0037216165259447496
404,202.479,29,21221,61010,360528,60778,0.003737092279954106
404,201.265,18,21226,61017,360644,60796,0.0037366635527803726
356,152.793,19,21239,61039,360764,60818,0.0037353167646914267
324,122.139,20,21248,61061,360884,60838,0.003733970947085701
320,117.681,21,21254,61082,361000,60858,0.003732687207360597
320,118.904,21,21260,61100,361116,60877,0.0037315875613747954
320,118.978,22,21266,61119,361232,60895,0.003730427526628381
324,123.65,23,21274,61141,361352,60916,0.003729085229224252
332,128.895,24,21281,61162,361468,60936,0.0037278048461463
336,133.645,25,21288,61182,361584,60955,0.0037265862508580956
340,136.965,26,21294,61203,361704,60975,0.0037253075829616197
348,144.092,26,21300,61225,361816,60996,0.0037239689669252758
348,146.251,27,21307,61244,361936,61014,0.0037228136633792696
352,151.486,28,21313,61264,362052,61034,0.003721598328545312
360,157.852,29,21319,61284,362168,61053,0.003720383786959076
360,159.833,29,21325,61303,362284,61071,0.00371923070649071
372,171.223,30,21335,61332,362436,61100,0.0037174721189591076
376,172.003,31,21343,61354,362572,61120,0.003716139127033282
376,175.213,31,21349,61374,362688,61141,0.0037149281454687652
384,182.392,32,21355,61395,362804,61161,0.0037136574639628633
384,182.136,33,21362,61417,362920,61182,0.003712327205822492
384,182.775,33,21368,61434,363036,61198,0.0037112999316339487
388,186.07,34,21375,61454,363152,61218,0.003710092101409184
396,193.343,34,21382,61475,363268,61239,0.00370882472549817
400,199.312,35,21388,61497,363384,61259,0.003707497926728133
404,202.169,36,21394,61518,363500,61280,0.003706232322247147
408,205.637,36,21400,61536,363616,61298,0.0037051482059282373
412,210.133,37,21405,61557,363732,61317,0.003703884204883279
412,208.282,37,21413,61577,363848,61337,0.003702681195901067
412,208.77,31,21419,61594,363968,61357,0.003750365295320973
408,205.399,22,21425,61603,364084,61375,0.003749817379023749
388,185.825,17,21432,61620,364200,61396,0.0037650113599480687
324,120.959,18,21443,61640,364316,61415,0.003763789746917586
308,107.448,20,21454,61663,364432,61437,0.003762385871592365
312,110.754,20,21459,61681,364548,61454,0.003761287916862567
316,113.557,21,21468,61704,364668,61476,0.003759885906910411
320,119.18,22,21472,61722,364784,61493,0.0037587894105829364
328,124.805,23,21478,61743,364900,61513,0.003757510972903811
332,131.815,24,21485,61767,365016,61536,0.003756050965726035
340,136.071,25,21491,61783,365132,61552,0.0037550782577731737
340,139.788,26,21497,61804,365248,61572,0.003753802342890428
348,147.481,26,21503,61826,365364,61593,0.0037524665998123767
352,148.008,27,21511,61847,365488,61613,0.003751192458809643
356,155.754,28,21518,61869,365604,61634,0.0037498585721443697
360,158.619,29,21526,61890,365724,61654,0.0037485862013249315
364,162.3,29,21533,61910,365836,61675,0.003747375222096592
368,167.066,30,21539,61929,365956,61693,0.0037462255163170726
372,170.637,30,21545,61947,366072,61711,0.0037451369719276157
372,171.342,31,21552,61970,366188,61732,0.0037437469743424236
380,176.229,32,21558,61990,366304,61752,0.0037425391192127764
384,183.972,32,21564,62010,366424,61771,0.0037413320432188356
384,180.14,33,21572,62033,366540,61793,0.0037399448680541
388,186.612,34,21579,62053,366656,61812,0.003738739464651185
396,192.528,34,21585,62070,366772,61830,0.003737715482519736
400,198.466,35,21591,62090,366888,61849,0.003736511515541955
400,199.517,35,21597,62111,367004,61869,0.0037352481847015826
404,201.272,36,21603,62131,367124,61889,0.003734045806441229
404,201.348,25,21611,62144,367240,61911,0.003749356333676622
400,199.259,18,21617,62155,367356,61929,0.0037486927841686108
344,140.409,19,21629,62175,367472,61948,0.0037474869320466425
328,124.478,20,21636,62196,367588,61969,0.0037462216219692583
320,117.26,21,21642,62214,367708,61986,0.003745137750345581
324,121.093,22,21648,62236,367824,62006,0.003743813869785976
320,118.654,23,21656,62259,367940,62028,0.00374243081321576
328,124.628,24,21662,62281,368060,62049,0.0037411088453942615
336,132.098,24,21667,62296,368176,62065,0.0037402080390394245
340,136.974,25,21674,62318,368292,62086,0.003738887640810039
344,140.437,26,21681,62339,368408,62106,0.0037376281300630426
348,144.355,27,21689,62361,368528,62127,0.003736309552444637
348,146.619,27,21696,62382,368648,62147,0.003735051777756404
356,153.112,28,21701,62398,368764,62163,0.003734094041475688
364,162.004,29,21708,62423,368880,62186,0.003732598561427679
364,163.011,29,21715,62443,368996,62206,0.00373140303957209
372,169.669,30,21723,62462,369116,62225,0.003730268002945791
384,182.167,31,21733,62496,369308,62258,0.003728238607270865
372,168.131,32,21741,62517,369440,62278,0.0037269862597373513
380,177.989,32,21748,62539,369556,62299,0.0037256751786884984
384,182.346,33,21754,62560,369676,62319,0.0037244245524296676
388,186.647,34,21760,62580,369792,62339,0.0037232342601470118
396,192.719,34,21768,62601,369908,62360,0.00372198527180077
400,196.603,35,21776,62623,370028,62380,0.0037206777062740526
400,198.43,35,21782,62642,370144,62399,0.0037195491842533764
408,204.337,36,21789,62662,370260,62419,0.0037183620056812743
404,203.283,32,21795,62678,370376,62437,0.0037333673697310063
404,202.683,22,21802,62688,370492,62457,0.003732771822358346
380,178.651,18,21814,62704,370612,62477,0.003731819341668793
332,130.057,19,21824,62724,370728,62497,0.0037306294241438685
320,119.715,20,21830,62745,370844,62517,0.0037293808271575426
320,118.464,21,21836,62767,370960,62538,0.0037280736692848152
320,118.151,22,21842,62787,371076,62556,0.003726886138850399
328,124.673,23,21848,62805,371196,62574,0.0037258180081203725
328,127.579,24,21854,62827,371312,62594,0.003724513346172824
336,133.124,25,21862,62849,371428,62616,0.0037232095976069625
340,139.221,25,21868,62870,371552,62636,0.0037219659615078736
344,143.298,26,21875,62892,371672,62658,0.003720663995420721
348,144.708,27,21882,62913,371788,62677,0.003719422059033904
356,152.753,28,21888,62933,371912,62697,0.0037182400330510227
360,157.544,28,21895,62953,372028,62716,0.003717058758121138
360,159.719,29,21902,62974,372148,62736,0.0037158192269825642
372,168.569,30,21909,62996,372264,62757,0.003714521556924249
376,174.796,30,21915,63015,372380,62777,0.003713401571054511
380,177.351,31,21920,63033,372492,62793,0.003712341154633287
384,181.277,32,21926,63054,372612,62814,0.003711104767342278
380,178.401,32,21934,63074,372728,62834,0.003709928021054634
384,182.097,33,21940,63095,372844,62853,0.0037086932403518503
388,186.133,34,21947,63117,372960,62875,0.0037074005418508485
396,192.027,34,21954,63138,373076,62896,0.0037061674427444646
400,196.73,35,21959,63156,373192,62912,0.0037051111533346
400,199.935,35,21965,63176,373308,62933,0.0037039382043814106
408,204.639,36,21971,63197,373424,62953,0.0037027074069971677
408,206.317,36,21977,63215,373540,62971,0.0037016530886656647
408,205.972,26,21984,63229,373656,62993,0.003716649005994085
408,204.634,17,21990,63239,373772,63011,0.0037318743180632203
348,147.043,18,21999,63259,373888,63030,0.0037306944466400037
316,113.469,19,22012,63281,374008,63052,0.003729397449471405
312,108.091,20,22017,63299,374124,63068,0.0037283369405519836
316,112.881,21,22024,63322,374240,63090,0.0037269827232241557
352,116.775,24,22053,63403,374700,63168,0.0037222213459930918
356,131.016,25,22060,63424,374836,63188,0.003720988900100908
360,141.684,26,22067,63446,374952,63209,0.0037196986413643098
364,150.339,27,22073,63466,375068,63229,0.0037185264551098224
368,155.521,27,22079,63486,375188,63249,0.003717355007403207
364,154.557,28,22087,63510,375308,63271,0.003715950244056054
368,158.981,29,22094,63528,375424,63289,0.003714897368089661
376,167.041,30,22100,63549,375540,63309,0.0037136697666367686
376,168.05,30,22107,63569,375656,63329,0.003712501376457078
376,171.417,31,22115,63592,375772,63350,0.0037111586363064537
380,176.555,31,22120,63610,375884,63368,0.0037101084735104545
384,179.371,32,22128,63630,376008,63387,0.003708942322803709
388,184.735,33,22134,63651,376128,63407,0.003707718653281174
392,189.177,33,22141,63671,376248,63428,0.0037065540041777262
396,192.432,34,22148,63692,376364,63448,0.0037053319098159896
396,192.696,35,22154,63714,376476,63468,0.0037040524845402896
400,195.302,35,22160,63731,376592,63485,0.0037030644427358743
400,198.138,36,22166,63751,376708,63505,0.0037019027152515255
404,200.69,27,22174,63766,376828,63527,0.003716714236426936
404,200.285,18,22180,63777,376944,63547,0.0037160731925302225
344,142.64,19,22194,63797,377060,63566,0.0037149082245246643
328,125.331,19,22201,63813,377176,63583,0.0037139767758920597
316,114.386,20,22208,63834,377288,63603,0.0037127549581727607
316,114.992,21,22216,63856,377404,63624,0.003711475820596342
320,117.788,22,22222,63878,377520,63644,0.003710197564106578
328,126.832,23,22229,63900,377656,63666,0.003708920187793427
332,129.417,24,22237,63926,377796,63690,0.00370741169477208
340,138.34,25,22245,63946,377912,63710,0.0037062521502517747
344,142.808,26,22252,63967,378028,63730,0.0037050354088827052
348,145.744,27,22257,63985,378144,63747,0.003703993123388294
352,150.46,27,22264,64008,378260,63769,0.0037026621672290962
356,154.566,28,22269,64026,378376,63786,0.003701621216380845
360,159.599,29,22276,64047,378488,63806,0.0037004075132324697
364,163.454,29,22282,64065,378604,63824,0.0036993678295481154
376,173.277,30,22288,64088,378720,63847,0.003698040194732243
380,176.426,31,22294,64108,378836,63865,0.003696886504024459
380,179.338,31,22300,64128,378952,63886,0.003695733532934132
384,183.352,32,22306,64149,379068,63906,0.0036945236870411075
384,182.388,33,22313,64169,379184,63925,0.003693372189063255
388,185.32,33,22319,64190,379300,63945,0.003692163888456146
392,190.825,34,22324,64206,379412,63961,0.0036912438089898142
396,195.905,34,22330,64227,379528,63982,0.0036900369003690036
400,197.35,35,22336,64247,379644,64000,0.003688888197114262
400,199.98,35,22342,64268,379760,64021,0.0036876828281570922
408,204.432,36,22350,64292,379892,64045,0.0036863062278355003
404,203.765,37,22357,64313,380008,64064,0.003685102545364079
408,206.733,37,22364,64331,380124,64082,0.0036840714430057047
408,205.447,29,22371,64346,380240,64102,0.0037298355764150064
404,203.478,18,22378,64355,380356,64122,0.003729313961619144
352,151.789,18,22392,64375,380476,64142,0.0037281553398058253
328,126.691,19,22400,64395,380596,64162,0.0037269974376892617
320,116.526,20,22406,64414,380712,64180,0.0037258980966870556
316,115.722,21,22413,64436,380828,64201,0.0037246259854739586
328,127.186,23,22429,64487,381112,64250,0.0037216803386729107
336,134.055,25,22446,64532,381368,64293,0.003719085105064154
348,146.268,27,22460,64579,381640,64338,0.0037163783892596664
360,158.269,29,22474,64626,381900,64383,0.0037136756104354284
364,163.216,30,22483,64655,382080,64411,0.003712009898693063
368,167.345,30,22490,64676,382196,64432,0.0037108046261364338
376,173.59,31,22496,64698,382312,64452,0.003709542798850042
380,177.141,32,22502,64719,382428,64473,0.00370833912761322
380,179.19,32,22509,64735,382544,64489,0.0037074225689348885
388,184.134,33,22516,64757,382660,64510,0.003706163040289081
388,185.689,33,22524,64778,382776,64530,0.0037049615610238043
392,188.311,34,22531,64800,382888,64551,0.003703703703703704
396,194.007,34,22536,64815,383004,64567,0.0037028465632955336
400,199.692,35,22542,64837,383124,64587,0.00370159014143159
404,202.284,36,22548,64858,383240,64608,0.003700391624780289
408,207.162,36,22555,64878,383356,64628,0.0036992509016924072
404,202.441,29,22563,64893,383476,64648,0.003713805803399442
408,204.252,18,22569,64902,383596,64668,0.0037132908076792704
364,163.632,18,22580,64919,383712,64686,0.003712318427578983
324,123.609,19,22590,64942,383828,64707,0.0037110036648085984
320,117.609,20,22596,64961,383944,64726,0.003709918258647496
320,117.161,21,22603,64981,384060,64745,0.003708776411566458
320,118.756,22,22609,65002,384176,64765,0.003707578228362204
324,123.558,23,22615,65024,384292,64786,0.0037063238188976377
328,126.652,24,22623,65045,384408,64806,0.003705127219617188
332,131.301,25,22630,65063,384524,64823,0.003704102177889123
336,135.466,25,22638,65084,384640,64843,0.0037029070124761847
344,140.853,26,22646,65104,384756,64863,0.00370176947652986
348,146.281,27,22653,65127,384872,64884,0.0037004621739063675
356,152.44,28,22659,65147,384988,64904,0.0036993261393464013
360,156.919,28,22664,65165,385104,64921,0.0036983043044579145
360,158.615,29,22671,65186,385220,64941,0.0036971128769981284
368,165.073,30,22679,65208,385336,64962,0.003695865537970801
372,171.696,30,22687,65227,385452,64982,0.0036947889677587504
376,175.72,31,22692,65245,385568,64998,0.0036937696375201165
380,178.917,32,22700,65268,385684,65021,0.003692467978182264
384,180.755,32,22708,65288,385800,65041,0.003691336845974758
388,184.915,33,22714,65307,385916,65058,0.0036902629120921186
388,184.964,34,22722,65329,386032,65080,0.0036890201901146505
396,192.946,34,22728,65349,386152,65099,0.0036878911689543835
396,195.598,35,22735,65372,386272,65121,0.0036865936486569174
396,194.11,35,22741,65388,386384,65138,0.0036856915642013827
404,202.006,36,22747,65409,386500,65158,0.0036845082481004143
408,206.193,36,22753,65429,386612,65178,0.0036833819865808737
408,206.359,23,22761,65440,386740,65200,0.0036980440097799513
392,188.293,18,22772,65454,386856,65219,0.003697253032664161
328,126.747,19,22784,65475,386976,65239,0.0036960672012218403
316,115.81,20,22791,65494,387096,65258,0.003694994961370507
320,116.921,21,22798,65516,387212,65279,0.0036937541974479517
316,115.993,22,22806,65537,387328,65299,0.0036925706089689795
324,120.433,23,22812,65555,387444,65316,0.0036915567081076957
328,124.734,24,22819,65576,387564,65336,0.003690374527266073
336,132.317,24,22825,65596,387680,65356,0.003689249344472224
340,136.15,25,22832,65618,387800,65377,0.0036880124356121796
336,134.361,27,22845,65655,388008,65412,0.003685934049196558
344,142.457,27,22851,65676,388132,65432,0.0036847554662281503
356,152.362,28,22857,65698,388248,65453,0.0036835215683886876
360,156.46,29,22863,65719,388372,65473,0.003682344527457813
364,163.797,29,22870,65739,388492,65493,0.003681224235233271
372,171.284,30,22877,65760,388612,65514,0.003680048661800487
376,175.974,31,22883,65781,388736,65534,0.003678873838950457
380,176.948,31,22890,65801,388856,65554,0.003677755657208857
380,179.404,32,22897,65823,388976,65574,0.003676526442125093
388,184.665,33,22905,65848,389096,65598,0.003675130603814846
